AA.f	AA.r	AC.f	AC.r	AG.f	AG.r	AT.f	AT.r	CA.f	CA.r	CC.f	CC.r	CG.f	CG.r	CT.f	CT.r	GA.f	GA.r	GC.f	GC.r	GG.f	GG.r	GT.f	GT.r	TA.f	TA.r	TC.f	TC.r	TG.f	TG.r	TT.f	TT.r
0.077801	0.073770	0.049695	0.070075	0.075418	0.060147	0.054574	0.046082	0.071339	0.049272	0.074054	0.075093	0.025955	0.061129	0.073571	0.062025	0.062025	0.073571	0.061129	0.025955	0.075093	0.074054	0.049272	0.071339	0.046082	0.054574	0.060147	0.075418	0.070075	0.049695	0.073770	0.077801
0.077506	0.073475	0.050037	0.070608	0.075096	0.060785	0.054608	0.046319	0.071134	0.049489	0.073911	0.074622	0.025912	0.060584	0.074068	0.061846	0.061846	0.074068	0.060584	0.025912	0.074622	0.073911	0.049489	0.071134	0.046319	0.054608	0.060785	0.075096	0.070608	0.050037	0.073475	0.077506
0.078199	0.073729	0.049683	0.071208	0.074616	0.060367	0.054307	0.046335	0.072443	0.049798	0.073435	0.074709	0.025953	0.059506	0.073487	0.062225	0.062225	0.073487	0.059506	0.025953	0.074709	0.073435	0.049798	0.072443	0.046335	0.054307	0.060367	0.074616	0.071208	0.049683	0.073729	0.078199
0.078986	0.072525	0.050565	0.071279	0.075382	0.060902	0.054268	0.046615	0.071741	0.049790	0.072869	0.074506	0.025381	0.060357	0.073000	0.061834	0.061834	0.073000	0.060357	0.025381	0.074506	0.072869	0.049790	0.071741	0.046615	0.054268	0.060902	0.075382	0.071279	0.050565	0.072525	0.078986
0.078364	0.072364	0.050601	0.071199	0.075672	0.060355	0.054539	0.045664	0.071796	0.049523	0.073755	0.074061	0.026118	0.061105	0.073024	0.061858	0.061858	0.073024	0.061105	0.026118	0.074061	0.073755	0.049523	0.071796	0.045664	0.054539	0.060355	0.075672	0.071199	0.050601	0.072364	0.078364
0.078331	0.072309	0.049920	0.070899	0.075125	0.059647	0.054305	0.046596	0.072255	0.049633	0.073961	0.074675	0.025570	0.060452	0.074030	0.062292	0.062292	0.074030	0.060452	0.025570	0.074675	0.073961	0.049633	0.072255	0.046596	0.054305	0.059647	0.075125	0.070899	0.049920	0.072309	0.078331
0.078561	0.072929	0.051189	0.071160	0.075652	0.060051	0.054072	0.046137	0.070751	0.049877	0.074451	0.074140	0.026244	0.059932	0.072534	0.062319	0.062319	0.072534	0.059932	0.026244	0.074140	0.074451	0.049877	0.070751	0.046137	0.054072	0.060051	0.075652	0.071160	0.051189	0.072929	0.078561
0.077337	0.072118	0.050723	0.070821	0.075033	0.060622	0.054675	0.045852	0.070974	0.049759	0.074785	0.074835	0.026325	0.060587	0.073540	0.062015	0.062015	0.073540	0.060587	0.026325	0.074835	0.074785	0.049759	0.070974	0.045852	0.054675	0.060622	0.075033	0.070821	0.050723	0.072118	0.077337
0.077220	0.073229	0.049674	0.071122	0.074384	0.060104	0.054899	0.045637	0.072420	0.049633	0.074388	0.074661	0.025788	0.061036	0.074121	0.061683	0.061683	0.074121	0.061036	0.025788	0.074661	0.074388	0.049633	0.072420	0.045637	0.054899	0.060104	0.074384	0.071122	0.049674	0.073229	0.077220
0.077437	0.073492	0.049477	0.071714	0.074969	0.060835	0.055078	0.045841	0.071091	0.049664	0.074778	0.074199	0.025357	0.059972	0.073977	0.062121	0.062121	0.073977	0.059972	0.025357	0.074199	0.074778	0.049664	0.071091	0.045841	0.055078	0.060835	0.074969	0.071714	0.049477	0.073492	0.077437
0.077813	0.073796	0.050285	0.071428	0.074496	0.061246	0.053896	0.045740	0.071461	0.049391	0.074278	0.073882	0.026081	0.060742	0.073242	0.062223	0.062223	0.073242	0.060742	0.026081	0.073882	0.074278	0.049391	0.071461	0.045740	0.053896	0.061246	0.074496	0.071428	0.050285	0.073796	0.077813
0.077609	0.073100	0.050297	0.070976	0.075124	0.060443	0.054207	0.045807	0.072556	0.050020	0.074156	0.073958	0.025706	0.060412	0.074133	0.061497	0.061497	0.074133	0.060412	0.025706	0.073958	0.074156	0.050020	0.072556	0.045807	0.054207	0.060443	0.075124	0.070976	0.050297	0.073100	0.077609
0.077956	0.073225	0.050056	0.071083	0.075172	0.060931	0.054285	0.046221	0.071991	0.049391	0.073700	0.073635	0.025914	0.060613	0.073703	0.062125	0.062125	0.073703	0.060613	0.025914	0.073635	0.073700	0.049391	0.071991	0.046221	0.054285	0.060931	0.075172	0.071083	0.050056	0.073225	0.077956
0.078054	0.073533	0.050185	0.070565	0.075555	0.060199	0.054498	0.046307	0.071468	0.049349	0.074496	0.074668	0.025723	0.060252	0.073614	0.061533	0.061533	0.073614	0.060252	0.025723	0.074668	0.074496	0.049349	0.071468	0.046307	0.054498	0.060199	0.075555	0.070565	0.050185	0.073533	0.078054
0.078247	0.073437	0.050154	0.071083	0.075163	0.060170	0.053798	0.046306	0.071635	0.049731	0.073686	0.074572	0.025946	0.060256	0.073865	0.061953	0.061953	0.073865	0.060256	0.025946	0.074572	0.073686	0.049731	0.071635	0.046306	0.053798	0.060170	0.075163	0.071083	0.050154	0.073437	0.078247
0.079007	0.073017	0.050140	0.070899	0.075131	0.060570	0.053862	0.046345	0.071686	0.049633	0.073358	0.074140	0.025811	0.060599	0.073411	0.062391	0.062391	0.073411	0.060599	0.025811	0.074140	0.073358	0.049633	0.071686	0.046345	0.053862	0.060570	0.075131	0.070899	0.050140	0.073017	0.079007
0.078302	0.072830	0.050357	0.070690	0.076393	0.059784	0.054378	0.046619	0.072009	0.049614	0.073841	0.074305	0.025575	0.060438	0.073242	0.061623	0.061623	0.073242	0.060438	0.025575	0.074305	0.073841	0.049614	0.072009	0.046619	0.054378	0.059784	0.076393	0.070690	0.050357	0.072830	0.078302
0.078169	0.073251	0.050137	0.070476	0.075683	0.060170	0.054563	0.046168	0.071640	0.049269	0.073727	0.074663	0.025558	0.060347	0.073495	0.062685	0.062685	0.073495	0.060347	0.025558	0.074663	0.073727	0.049269	0.071640	0.046168	0.054563	0.060170	0.075683	0.070476	0.050137	0.073251	0.078169
0.078291	0.072916	0.050479	0.070899	0.075880	0.060613	0.054011	0.046151	0.071669	0.049673	0.073447	0.073934	0.025346	0.060845	0.073918	0.061927	0.061927	0.073918	0.060845	0.025346	0.073934	0.073447	0.049673	0.071669	0.046151	0.054011	0.060613	0.075880	0.070899	0.050479	0.072916	0.078291
0.078560	0.072945	0.050684	0.070720	0.074843	0.060077	0.053951	0.046777	0.071662	0.049803	0.074307	0.074309	0.025957	0.060077	0.073459	0.061870	0.061870	0.073459	0.060077	0.025957	0.074309	0.074307	0.049803	0.071662	0.046777	0.053951	0.060077	0.074843	0.070720	0.050684	0.072945	0.078560
0.078720	0.073175	0.050434	0.071308	0.075069	0.059403	0.054646	0.046273	0.072381	0.049623	0.073691	0.074195	0.025365	0.060106	0.073707	0.061905	0.061905	0.073707	0.060106	0.025365	0.074195	0.073691	0.049623	0.072381	0.046273	0.054646	0.059403	0.075069	0.071308	0.050434	0.073175	0.078720
0.078769	0.073898	0.050240	0.070866	0.076171	0.060166	0.054097	0.046221	0.071985	0.048821	0.072881	0.074463	0.026041	0.060465	0.072727	0.062187	0.062187	0.072727	0.060465	0.026041	0.074463	0.072881	0.048821	0.071985	0.046221	0.054097	0.060166	0.076171	0.070866	0.050240	0.073898	0.078769
0.078974	0.072359	0.049721	0.070721	0.076161	0.059384	0.054307	0.047079	0.072137	0.049322	0.073351	0.074778	0.025616	0.060780	0.072649	0.062661	0.062661	0.072649	0.060780	0.025616	0.074778	0.073351	0.049322	0.072137	0.047079	0.054307	0.059384	0.076161	0.070721	0.049721	0.072359	0.078974
0.080326	0.072659	0.050943	0.069518	0.075757	0.059741	0.053826	0.046718	0.071863	0.049576	0.073347	0.074990	0.025666	0.060317	0.072359	0.062393	0.062393	0.072359	0.060317	0.025666	0.074990	0.073347	0.049576	0.071863	0.046718	0.053826	0.059741	0.075757	0.069518	0.050943	0.072659	0.080326
0.079521	0.072543	0.050348	0.070004	0.076529	0.059588	0.054902	0.046285	0.072307	0.049599	0.073543	0.073935	0.025742	0.060209	0.072758	0.062187	0.062187	0.072758	0.060209	0.025742	0.073935	0.073543	0.049599	0.072307	0.046285	0.054902	0.059588	0.076529	0.070004	0.050348	0.072543	0.079521
0.079148	0.072990	0.050477	0.071225	0.076407	0.059074	0.054268	0.046512	0.071224	0.049489	0.073251	0.074085	0.025657	0.059996	0.073557	0.062641	0.062641	0.073557	0.059996	0.025657	0.074085	0.073251	0.049489	0.071224	0.046512	0.054268	0.059074	0.076407	0.071225	0.050477	0.072990	0.079148
0.078964	0.073256	0.049707	0.070629	0.075784	0.059674	0.055069	0.046744	0.071650	0.049463	0.072460	0.075547	0.025522	0.060163	0.073167	0.062202	0.062202	0.073167	0.060163	0.025522	0.075547	0.072460	0.049463	0.071650	0.046744	0.055069	0.059674	0.075784	0.070629	0.049707	0.073256	0.078964
0.078819	0.073371	0.050625	0.071199	0.075800	0.059439	0.054316	0.046945	0.070849	0.049779	0.072427	0.074912	0.025644	0.060563	0.073084	0.062226	0.062226	0.073084	0.060563	0.025644	0.074912	0.072427	0.049779	0.070849	0.046945	0.054316	0.059439	0.075800	0.071199	0.050625	0.073371	0.078819
0.078969	0.073361	0.050741	0.071191	0.075688	0.059913	0.053442	0.046085	0.072462	0.049473	0.072847	0.074601	0.025491	0.060670	0.072255	0.062811	0.062811	0.072255	0.060670	0.025491	0.074601	0.072847	0.049473	0.072462	0.046085	0.053442	0.059913	0.075688	0.071191	0.050741	0.073361	0.078969
0.079891	0.072838	0.050362	0.070835	0.075951	0.058562	0.054123	0.046297	0.072236	0.049769	0.072783	0.073853	0.025898	0.060632	0.073253	0.062716	0.062716	0.073253	0.060632	0.025898	0.073853	0.072783	0.049769	0.072236	0.046297	0.054123	0.058562	0.075951	0.070835	0.050362	0.072838	0.079891
0.080049	0.074204	0.050722	0.070869	0.076204	0.059143	0.054166	0.045767	0.071555	0.049437	0.072661	0.074782	0.025690	0.060214	0.072432	0.062104	0.062104	0.072432	0.060214	0.025690	0.074782	0.072661	0.049437	0.071555	0.045767	0.054166	0.059143	0.076204	0.070869	0.050722	0.074204	0.080049
0.079368	0.073509	0.050367	0.071265	0.075808	0.059354	0.053932	0.046111	0.071834	0.049143	0.072281	0.074694	0.026132	0.060971	0.072493	0.062737	0.062737	0.072493	0.060971	0.026132	0.074694	0.072281	0.049143	0.071834	0.046111	0.053932	0.059354	0.075808	0.071265	0.050367	0.073509	0.079368
0.078916	0.072966	0.051279	0.070816	0.074943	0.058661	0.054912	0.046634	0.072505	0.049661	0.071966	0.074212	0.025718	0.060799	0.072785	0.063227	0.063227	0.072785	0.060799	0.025718	0.074212	0.071966	0.049661	0.072505	0.046634	0.054912	0.058661	0.074943	0.070816	0.051279	0.072966	0.078916
0.079077	0.073447	0.050914	0.071014	0.076401	0.059284	0.054888	0.046579	0.071241	0.049164	0.072868	0.073559	0.025981	0.060486	0.072616	0.062481	0.062481	0.072616	0.060486	0.025981	0.073559	0.072868	0.049164	0.071241	0.046579	0.054888	0.059284	0.076401	0.071014	0.050914	0.073447	0.079077
0.078300	0.073389	0.050715	0.071031	0.076006	0.058735	0.054357	0.046961	0.072326	0.049477	0.073095	0.074702	0.025589	0.059998	0.072543	0.062778	0.062778	0.072543	0.059998	0.025589	0.074702	0.073095	0.049477	0.072326	0.046961	0.054357	0.058735	0.076006	0.071031	0.050715	0.073389	0.078300
0.078334	0.073093	0.050483	0.070343	0.076835	0.059263	0.054713	0.047066	0.072864	0.049384	0.071122	0.075040	0.026115	0.059910	0.072441	0.062995	0.062995	0.072441	0.059910	0.026115	0.075040	0.071122	0.049384	0.072864	0.047066	0.054713	0.059263	0.076835	0.070343	0.050483	0.073093	0.078334
0.078475	0.073220	0.050747	0.070520	0.077631	0.059537	0.054405	0.046354	0.071370	0.049611	0.072188	0.075351	0.025375	0.060367	0.071844	0.063004	0.063004	0.071844	0.060367	0.025375	0.075351	0.072188	0.049611	0.071370	0.046354	0.054405	0.059537	0.077631	0.070520	0.050747	0.073220	0.078475
0.078250	0.072350	0.050471	0.071184	0.075978	0.059298	0.054503	0.046249	0.072178	0.049344	0.072544	0.075488	0.026168	0.061549	0.071949	0.062496	0.062496	0.071949	0.061549	0.026168	0.075488	0.072544	0.049344	0.072178	0.046249	0.054503	0.059298	0.075978	0.071184	0.050471	0.072350	0.078250
0.078959	0.072637	0.050416	0.070009	0.076054	0.059492	0.053745	0.046008	0.072596	0.050398	0.072684	0.074890	0.026034	0.060615	0.072548	0.062916	0.062916	0.072548	0.060615	0.026034	0.074890	0.072684	0.050398	0.072596	0.046008	0.053745	0.059492	0.076054	0.070009	0.050416	0.072637	0.078959
0.078850	0.072259	0.050715	0.071674	0.077177	0.059035	0.053736	0.046361	0.072173	0.049924	0.072661	0.074825	0.025417	0.060424	0.072955	0.061815	0.061815	0.072955	0.060424	0.025417	0.074825	0.072661	0.049924	0.072173	0.046361	0.053736	0.059035	0.077177	0.071674	0.050715	0.072259	0.078850
0.078006	0.072847	0.050968	0.070293	0.076592	0.059361	0.053633	0.046373	0.071696	0.050187	0.072866	0.075927	0.025802	0.060751	0.072470	0.062228	0.062228	0.072470	0.060751	0.025802	0.075927	0.072866	0.050187	0.071696	0.046373	0.053633	0.059361	0.076592	0.070293	0.050968	0.072847	0.078006
0.078197	0.072445	0.050778	0.070745	0.075507	0.059525	0.053821	0.046422	0.072966	0.049781	0.071973	0.074960	0.025950	0.060938	0.073057	0.062935	0.062935	0.073057	0.060938	0.025950	0.074960	0.071973	0.049781	0.072966	0.046422	0.053821	0.059525	0.075507	0.070745	0.050778	0.072445	0.078197
0.078266	0.072580	0.051179	0.070489	0.076585	0.059497	0.054489	0.046536	0.072047	0.050560	0.072157	0.073948	0.026050	0.060329	0.072960	0.062326	0.062326	0.072960	0.060329	0.026050	0.073948	0.072157	0.050560	0.072047	0.046536	0.054489	0.059497	0.076585	0.070489	0.051179	0.072580	0.078266
0.078121	0.072739	0.050565	0.071523	0.076384	0.059490	0.054104	0.046839	0.072670	0.050517	0.072340	0.074672	0.025879	0.059826	0.072274	0.062058	0.062058	0.072274	0.059826	0.025879	0.074672	0.072340	0.050517	0.072670	0.046839	0.054104	0.059490	0.076384	0.071523	0.050565	0.072739	0.078121
0.078783	0.073077	0.050192	0.071141	0.075626	0.058887	0.055086	0.046529	0.072524	0.049685	0.071267	0.075108	0.025620	0.061346	0.072811	0.062319	0.062319	0.072811	0.061346	0.025620	0.075108	0.071267	0.049685	0.072524	0.046529	0.055086	0.058887	0.075626	0.071141	0.050192	0.073077	0.078783
0.078384	0.072780	0.050668	0.071784	0.076242	0.059397	0.054861	0.046698	0.072032	0.049767	0.071531	0.075378	0.026048	0.060092	0.072080	0.062257	0.062257	0.072080	0.060092	0.026048	0.075378	0.071531	0.049767	0.072032	0.046698	0.054861	0.059397	0.076242	0.071784	0.050668	0.072780	0.078384
0.077910	0.072316	0.051145	0.071435	0.076144	0.058629	0.054173	0.047109	0.071695	0.050472	0.072400	0.074512	0.025909	0.061370	0.071686	0.063098	0.063098	0.071686	0.061370	0.025909	0.074512	0.072400	0.050472	0.071695	0.047109	0.054173	0.058629	0.076144	0.071435	0.051145	0.072316	0.077910
0.077810	0.072310	0.050263	0.071246	0.076283	0.058457	0.055456	0.046634	0.072613	0.049821	0.071901	0.074778	0.025561	0.060541	0.073468	0.062859	0.062859	0.073468	0.060541	0.025561	0.074778	0.071901	0.049821	0.072613	0.046634	0.055456	0.058457	0.076283	0.071246	0.050263	0.072310	0.077810
0.078223	0.072472	0.050784	0.071831	0.076503	0.059740	0.054407	0.047012	0.071205	0.050042	0.072132	0.073915	0.025415	0.060845	0.072410	0.063065	0.063065	0.072410	0.060845	0.025415	0.073915	0.072132	0.050042	0.071205	0.047012	0.054407	0.059740	0.076503	0.071831	0.050784	0.072472	0.078223
0.077624	0.072551	0.050385	0.071246	0.076929	0.059581	0.054567	0.045953	0.071865	0.049853	0.072931	0.074231	0.026003	0.060988	0.072701	0.062591	0.062591	0.072701	0.060988	0.026003	0.074231	0.072931	0.049853	0.071865	0.045953	0.054567	0.059581	0.076929	0.071246	0.050385	0.072551	0.077624
0.077617	0.072637	0.050763	0.070976	0.075521	0.059791	0.054132	0.046268	0.071954	0.050481	0.071932	0.074121	0.025876	0.061633	0.074123	0.062175	0.062175	0.074123	0.061633	0.025876	0.074121	0.071932	0.050481	0.071954	0.046268	0.054132	0.059791	0.075521	0.070976	0.050763	0.072637	0.077617
0.077081	0.073466	0.050459	0.071169	0.075898	0.060312	0.054577	0.046426	0.072089	0.049803	0.072467	0.073022	0.025783	0.061504	0.073781	0.062164	0.062164	0.073781	0.061504	0.025783	0.073022	0.072467	0.049803	0.072089	0.046426	0.054577	0.060312	0.075898	0.071169	0.050459	0.073466	0.077081
0.077306	0.073702	0.050366	0.071786	0.075922	0.059597	0.054166	0.046543	0.072242	0.050345	0.073079	0.073260	0.025993	0.060240	0.073428	0.062027	0.062027	0.073428	0.060240	0.025993	0.073260	0.073079	0.050345	0.072242	0.046543	0.054166	0.059597	0.075922	0.071786	0.050366	0.073702	0.077306
0.078849	0.073650	0.050374	0.071265	0.074570	0.059905	0.054324	0.046821	0.071913	0.050137	0.071992	0.072708	0.025774	0.061189	0.073602	0.062926	0.062926	0.073602	0.061189	0.025774	0.072708	0.071992	0.050137	0.071913	0.046821	0.054324	0.059905	0.074570	0.071265	0.050374	0.073650	0.078849
0.078551	0.073554	0.050692	0.071378	0.075841	0.059585	0.055425	0.047196	0.072825	0.049277	0.071850	0.072352	0.025855	0.060617	0.072931	0.062071	0.062071	0.072931	0.060617	0.025855	0.072352	0.071850	0.049277	0.072825	0.047196	0.055425	0.059585	0.075841	0.071378	0.050692	0.073554	0.078551
0.078188	0.073096	0.050651	0.071468	0.076842	0.059738	0.054962	0.046885	0.072032	0.049052	0.071837	0.073282	0.025936	0.061217	0.072938	0.061875	0.061875	0.072938	0.061217	0.025936	0.073282	0.071837	0.049052	0.072032	0.046885	0.054962	0.059738	0.076842	0.071468	0.050651	0.073096	0.078188
0.077533	0.073220	0.050864	0.070890	0.075805	0.058684	0.054778	0.047255	0.071985	0.050194	0.071910	0.073273	0.026067	0.061382	0.073481	0.062679	0.062679	0.073481	0.061382	0.026067	0.073273	0.071910	0.050194	0.071985	0.047255	0.054778	0.058684	0.075805	0.070890	0.050864	0.073220	0.077533
0.077672	0.073113	0.050462	0.071597	0.076128	0.059862	0.055189	0.047102	0.071693	0.050858	0.071782	0.073451	0.025510	0.059673	0.073855	0.062054	0.062054	0.073855	0.059673	0.025510	0.073451	0.071782	0.050858	0.071693	0.047102	0.055189	0.059862	0.076128	0.071597	0.050462	0.073113	0.077672
0.077789	0.073597	0.050519	0.072472	0.075506	0.059846	0.054708	0.047100	0.071160	0.050121	0.071985	0.073547	0.025382	0.061119	0.073251	0.061898	0.061898	0.073251	0.061119	0.025382	0.073547	0.071985	0.050121	0.071160	0.047100	0.054708	0.059846	0.075506	0.072472	0.050519	0.073597	0.077789
0.077206	0.073034	0.050087	0.071648	0.075414	0.059373	0.055239	0.047621	0.071533	0.050691	0.071794	0.073260	0.026142	0.061225	0.073999	0.061731	0.061731	0.073999	0.061225	0.026142	0.073260	0.071794	0.050691	0.071533	0.047621	0.055239	0.059373	0.075414	0.071648	0.050087	0.073034	0.077206
0.077076	0.073220	0.050235	0.071518	0.076331	0.060316	0.054450	0.047910	0.071500	0.051200	0.071719	0.072555	0.025776	0.060935	0.073485	0.061776	0.061776	0.073485	0.060935	0.025776	0.072555	0.071719	0.051200	0.071500	0.047910	0.054450	0.060316	0.076331	0.071518	0.050235	0.073220	0.077076
0.077904	0.073177	0.049867	0.071036	0.076030	0.059967	0.054460	0.048175	0.071837	0.049881	0.072321	0.072555	0.025769	0.060966	0.073277	0.062778	0.062778	0.073277	0.060966	0.025769	0.072555	0.072321	0.049881	0.071837	0.048175	0.054460	0.059967	0.076030	0.071036	0.049867	0.073177	0.077904
0.078493	0.072668	0.050548	0.070204	0.076243	0.059930	0.055411	0.047993	0.072520	0.050366	0.071132	0.072114	0.025881	0.061048	0.073586	0.061862	0.061862	0.073586	0.061048	0.025881	0.072114	0.071132	0.050366	0.072520	0.047993	0.055411	0.059930	0.076243	0.070204	0.050548	0.072668	0.078493
0.078627	0.073218	0.050128	0.070960	0.076140	0.059721	0.055972	0.048132	0.072283	0.050376	0.070895	0.071573	0.025602	0.059843	0.073879	0.062651	0.062651	0.073879	0.059843	0.025602	0.071573	0.070895	0.050376	0.072283	0.048132	0.055972	0.059721	0.076140	0.070960	0.050128	0.073218	0.078627
0.078867	0.073968	0.050429	0.071222	0.076202	0.059354	0.056194	0.048901	0.071461	0.049712	0.070615	0.072097	0.025162	0.059956	0.073349	0.062510	0.062510	0.073349	0.059956	0.025162	0.072097	0.070615	0.049712	0.071461	0.048901	0.056194	0.059354	0.076202	0.071222	0.050429	0.073968	0.078867
0.079036	0.074809	0.050266	0.070582	0.075361	0.059086	0.057076	0.048746	0.071710	0.049778	0.071122	0.071848	0.025068	0.059401	0.072455	0.063657	0.063657	0.072455	0.059401	0.025068	0.071848	0.071122	0.049778	0.071710	0.048746	0.057076	0.059086	0.075361	0.070582	0.050266	0.074809	0.079036
0.079483	0.074474	0.050964	0.070735	0.076285	0.059023	0.056417	0.049886	0.072059	0.049492	0.070300	0.071705	0.024768	0.059189	0.072747	0.062472	0.062472	0.072747	0.059189	0.024768	0.071705	0.070300	0.049492	0.072059	0.049886	0.056417	0.059023	0.076285	0.070735	0.050964	0.074474	0.079483
0.079058	0.073593	0.050545	0.071212	0.077512	0.058598	0.056785	0.049728	0.072348	0.049864	0.069999	0.072132	0.024908	0.059853	0.072221	0.061645	0.061645	0.072221	0.059853	0.024908	0.072132	0.069999	0.049864	0.072348	0.049728	0.056785	0.058598	0.077512	0.071212	0.050545	0.073593	0.079058
0.079793	0.073726	0.050661	0.070711	0.076011	0.058606	0.056314	0.049420	0.071418	0.050520	0.069712	0.072020	0.024897	0.060603	0.072967	0.062620	0.062620	0.072967	0.060603	0.024897	0.072020	0.069712	0.050520	0.071418	0.049420	0.056314	0.058606	0.076011	0.070711	0.050661	0.073726	0.079793
