pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	RR	SS	TA	TC	TG	TT	WW	YY
-36	0.067830	0.061724	0.072105	0.044755	0.062435	0.074592	0.045701	0.067088	0.071672	0.046268	0.081275	0.062409	0.292882	0.247836	0.044761	0.067071	0.064015	0.066298	0.223645	0.275049
-35	0.067599	0.061798	0.072215	0.044829	0.062007	0.074838	0.045297	0.067065	0.071712	0.046860	0.081457	0.062532	0.292984	0.248452	0.044552	0.067166	0.064044	0.066028	0.223009	0.275097
-34	0.067380	0.061721	0.071973	0.044792	0.061906	0.075264	0.045053	0.067424	0.071654	0.047251	0.081459	0.062851	0.292466	0.249027	0.044371	0.067046	0.063632	0.066221	0.222765	0.275955
-33	0.067390	0.061600	0.071642	0.044827	0.062106	0.075525	0.044995	0.067634	0.071310	0.047601	0.081228	0.063094	0.291570	0.249348	0.044125	0.067156	0.063295	0.066469	0.222811	0.276785
-32	0.067563	0.061658	0.071149	0.044768	0.062485	0.075691	0.045219	0.068019	0.071032	0.047528	0.081017	0.063167	0.290762	0.249455	0.044092	0.067250	0.062823	0.066536	0.222960	0.277496
-31	0.067807	0.061845	0.070726	0.044773	0.062858	0.075939	0.045592	0.068163	0.070814	0.047034	0.080793	0.063236	0.290139	0.249358	0.043951	0.067515	0.062612	0.066343	0.222874	0.277959
-30	0.067887	0.061901	0.070578	0.044558	0.063174	0.076207	0.046242	0.068314	0.070654	0.046410	0.080658	0.062796	0.289778	0.249518	0.044154	0.067586	0.062897	0.065982	0.222582	0.278089
-29	0.067783	0.062015	0.070685	0.044458	0.063141	0.076264	0.046478	0.068289	0.070909	0.046061	0.080384	0.062524	0.289761	0.249187	0.044269	0.067846	0.063238	0.065656	0.222166	0.278054
-28	0.067686	0.062012	0.071083	0.044444	0.062909	0.076193	0.046522	0.068131	0.070972	0.045921	0.080021	0.062215	0.289763	0.248658	0.044639	0.068060	0.063625	0.065564	0.222334	0.277948
-27	0.067462	0.062548	0.071001	0.044658	0.062576	0.076213	0.046107	0.068252	0.070826	0.045906	0.079894	0.062332	0.289182	0.248121	0.044780	0.068286	0.063502	0.065655	0.222556	0.278406
-26	0.067203	0.062857	0.070677	0.044856	0.062445	0.076384	0.045908	0.068531	0.070191	0.046028	0.079811	0.062515	0.287883	0.248131	0.044741	0.068378	0.063522	0.065952	0.222753	0.279245
-25	0.066739	0.063241	0.070148	0.044899	0.062451	0.076507	0.045617	0.068708	0.069616	0.046486	0.079729	0.062940	0.286233	0.248339	0.044641	0.068480	0.063725	0.066073	0.222352	0.279768
-24	0.066180	0.063151	0.069970	0.045142	0.062436	0.076686	0.045440	0.068868	0.069109	0.046983	0.079590	0.063524	0.284850	0.248699	0.044468	0.068297	0.064087	0.066067	0.221857	0.279918
-23	0.065604	0.062954	0.069886	0.045018	0.062671	0.076684	0.045141	0.068929	0.068962	0.047484	0.079610	0.064015	0.284062	0.248920	0.044474	0.068264	0.064461	0.065840	0.220937	0.279718
-22	0.065155	0.062696	0.069719	0.044948	0.063058	0.076733	0.045219	0.069275	0.069086	0.047547	0.079717	0.064228	0.283678	0.249217	0.044410	0.068103	0.064615	0.065489	0.220002	0.279600
-21	0.064827	0.062630	0.069594	0.044610	0.063483	0.076766	0.045550	0.069111	0.069367	0.047436	0.079614	0.064266	0.283402	0.249366	0.044428	0.068290	0.064718	0.065308	0.219173	0.279476
-20	0.064642	0.062509	0.069276	0.044475	0.063936	0.076985	0.046103	0.068941	0.069754	0.047099	0.079629	0.064144	0.283301	0.249816	0.044602	0.068198	0.064603	0.065102	0.218821	0.279226
-19	0.064642	0.062620	0.069207	0.044532	0.064023	0.077235	0.046658	0.068708	0.069788	0.046785	0.079604	0.063906	0.283241	0.250282	0.044680	0.068238	0.064442	0.064932	0.218786	0.279112
-18	0.064763	0.062674	0.069071	0.044539	0.063961	0.077277	0.046713	0.068846	0.069884	0.046375	0.079825	0.063695	0.283543	0.250189	0.044693	0.068441	0.064474	0.064769	0.218764	0.279333
-17	0.064944	0.062819	0.069391	0.044646	0.063426	0.077046	0.046919	0.069021	0.069928	0.046274	0.079845	0.063506	0.284108	0.250084	0.044353	0.068435	0.064556	0.064891	0.218834	0.279393
-16	0.065179	0.063068	0.069786	0.044554	0.063130	0.076669	0.046769	0.068830	0.070152	0.046362	0.079866	0.063610	0.284983	0.249666	0.044153	0.068413	0.064534	0.064922	0.218809	0.278834
-15	0.065770	0.063131	0.070090	0.044737	0.062989	0.076327	0.046835	0.068532	0.070415	0.046808	0.079572	0.063525	0.285847	0.249543	0.043941	0.068066	0.064378	0.064884	0.219332	0.277809
-14	0.066242	0.063565	0.070264	0.044688	0.063011	0.076104	0.046672	0.068249	0.070399	0.046974	0.079240	0.063468	0.286145	0.248991	0.044125	0.068096	0.064264	0.064640	0.219694	0.277088
-13	0.066643	0.063725	0.070180	0.044716	0.062811	0.076018	0.046474	0.068394	0.070576	0.047238	0.079025	0.063261	0.286424	0.248755	0.044284	0.068074	0.063952	0.064628	0.220271	0.277114
-12	0.066794	0.063969	0.070506	0.044481	0.062518	0.076012	0.046118	0.068610	0.070613	0.047286	0.078998	0.063317	0.286911	0.248414	0.044392	0.068263	0.063637	0.064485	0.220153	0.277370
-11	0.066780	0.063722	0.070821	0.044329	0.062616	0.076008	0.045818	0.068836	0.070909	0.047360	0.079154	0.063455	0.287663	0.248339	0.044190	0.068359	0.063418	0.064225	0.219524	0.277428
-10	0.066391	0.063445	0.071424	0.043940	0.063055	0.076130	0.045946	0.069081	0.071095	0.046948	0.079518	0.063352	0.288427	0.248543	0.044048	0.068286	0.063658	0.063683	0.218062	0.277181
-9	0.065834	0.063102	0.071790	0.043615	0.063544	0.076276	0.046533	0.068942	0.071287	0.046871	0.079902	0.062972	0.288813	0.249581	0.043988	0.068372	0.063744	0.063229	0.216666	0.276818
-8	0.065291	0.062830	0.071867	0.043303	0.063798	0.076630	0.047103	0.069209	0.071353	0.046983	0.080180	0.062545	0.288690	0.250896	0.043778	0.068295	0.063695	0.063139	0.215512	0.277275
-7	0.064865	0.062642	0.071504	0.043161	0.063629	0.077313	0.047247	0.069528	0.071188	0.047123	0.080303	0.062309	0.287860	0.251986	0.043669	0.068810	0.063469	0.063240	0.214935	0.278891
-6	0.064276	0.062824	0.070789	0.043137	0.063358	0.078111	0.047257	0.070321	0.071150	0.047129	0.080244	0.062288	0.286458	0.252740	0.043332	0.069235	0.063335	0.063215	0.213960	0.280882
-5	0.063676	0.063103	0.070359	0.043051	0.063211	0.078955	0.047275	0.070619	0.070923	0.047029	0.080290	0.062391	0.285248	0.253549	0.042970	0.069891	0.063305	0.062951	0.212649	0.282416
-4	0.063273	0.063362	0.069827	0.043158	0.063363	0.079314	0.047371	0.070486	0.070820	0.047321	0.080362	0.062781	0.284282	0.254369	0.042449	0.070307	0.063166	0.062638	0.211519	0.282746
-3	0.063172	0.063410	0.069789	0.043174	0.063524	0.079543	0.047302	0.070046	0.070476	0.047412	0.080539	0.063093	0.283976	0.254796	0.042207	0.070618	0.063019	0.062677	0.211230	0.282884
-2	0.063199	0.063333	0.069703	0.043351	0.063522	0.079529	0.047118	0.069640	0.070147	0.047674	0.080479	0.063323	0.283528	0.254800	0.042379	0.070774	0.062907	0.062921	0.211850	0.282864
-1	0.063339	0.063129	0.070130	0.043051	0.063672	0.079602	0.047082	0.069532	0.069853	0.047500	0.080147	0.063539	0.283470	0.254332	0.042530	0.070728	0.062888	0.063275	0.212195	0.283137
0	0.063368	0.062988	0.070442	0.042892	0.063594	0.079791	0.047334	0.069591	0.069591	0.047334	0.079791	0.063594	0.283192	0.254251	0.042892	0.070442	0.062988	0.063368	0.212520	0.283192
1	0.063275	0.062888	0.070728	0.042530	0.063539	0.080147	0.047500	0.069853	0.069532	0.047082	0.079602	0.063672	0.283138	0.254332	0.043051	0.070130	0.063129	0.063339	0.212195	0.283470
2	0.062921	0.062907	0.070774	0.042379	0.063323	0.080479	0.047674	0.070147	0.069640	0.047118	0.079529	0.063522	0.282865	0.254800	0.043351	0.069703	0.063333	0.063199	0.211851	0.283528
3	0.062677	0.063019	0.070618	0.042207	0.063093	0.080539	0.047412	0.070476	0.070046	0.047302	0.079543	0.063524	0.282884	0.254796	0.043174	0.069789	0.063410	0.063172	0.211230	0.283976
4	0.062638	0.063166	0.070307	0.042449	0.062781	0.080362	0.047321	0.070820	0.070486	0.047371	0.079314	0.063363	0.282746	0.254369	0.043158	0.069827	0.063362	0.063273	0.211519	0.284282
5	0.062951	0.063305	0.069891	0.042970	0.062391	0.080290	0.047029	0.070923	0.070619	0.047275	0.078955	0.063211	0.282416	0.253549	0.043051	0.070359	0.063103	0.063676	0.212649	0.285248
6	0.063215	0.063335	0.069235	0.043332	0.062288	0.080244	0.047129	0.071150	0.070321	0.047257	0.078111	0.063358	0.280882	0.252740	0.043137	0.070789	0.062824	0.064276	0.213960	0.286458
7	0.063240	0.063469	0.068810	0.043669	0.062309	0.080303	0.047123	0.071188	0.069528	0.047247	0.077313	0.063629	0.278891	0.251986	0.043161	0.071504	0.062642	0.064865	0.214935	0.287860
8	0.063139	0.063695	0.068295	0.043778	0.062545	0.080180	0.046983	0.071353	0.069209	0.047103	0.076630	0.063798	0.277275	0.250896	0.043303	0.071867	0.062830	0.065291	0.215512	0.288690
9	0.063229	0.063744	0.068372	0.043988	0.062972	0.079902	0.046871	0.071287	0.068942	0.046533	0.076276	0.063544	0.276818	0.249581	0.043615	0.071790	0.063102	0.065834	0.216666	0.288813
10	0.063683	0.063658	0.068286	0.044048	0.063352	0.079518	0.046948	0.071095	0.069081	0.045946	0.076130	0.063055	0.277181	0.248543	0.043940	0.071424	0.063445	0.066391	0.218062	0.288428
11	0.064225	0.063418	0.068359	0.044190	0.063455	0.079154	0.047360	0.070909	0.068836	0.045818	0.076008	0.062616	0.277427	0.248339	0.044329	0.070821	0.063722	0.066780	0.219524	0.287663
12	0.064485	0.063637	0.068263	0.044392	0.063317	0.078998	0.047286	0.070613	0.068610	0.046118	0.076012	0.062518	0.277370	0.248414	0.044481	0.070506	0.063969	0.066794	0.220153	0.286911
13	0.064628	0.063952	0.068074	0.044284	0.063261	0.079025	0.047238	0.070576	0.068394	0.046474	0.076018	0.062811	0.277114	0.248755	0.044716	0.070180	0.063725	0.066643	0.220271	0.286424
14	0.064640	0.064264	0.068096	0.044125	0.063468	0.079240	0.046974	0.070399	0.068249	0.046672	0.076104	0.063011	0.277088	0.248991	0.044688	0.070264	0.063565	0.066242	0.219695	0.286146
15	0.064884	0.064378	0.068066	0.043941	0.063525	0.079572	0.046808	0.070415	0.068532	0.046835	0.076327	0.062989	0.277809	0.249543	0.044737	0.070090	0.063131	0.065770	0.219332	0.285847
16	0.064922	0.064534	0.068413	0.044153	0.063610	0.079866	0.046362	0.070152	0.068830	0.046769	0.076669	0.063130	0.278834	0.249666	0.044554	0.069786	0.063068	0.065179	0.218809	0.284983
17	0.064891	0.064556	0.068435	0.044353	0.063506	0.079845	0.046274	0.069928	0.069021	0.046919	0.077046	0.063426	0.279393	0.250084	0.044646	0.069391	0.062819	0.064944	0.218834	0.284108
18	0.064769	0.064474	0.068441	0.044693	0.063695	0.079825	0.046375	0.069884	0.068846	0.046713	0.077277	0.063961	0.279333	0.250189	0.044539	0.069071	0.062674	0.064763	0.218764	0.283543
19	0.064932	0.064442	0.068238	0.044680	0.063906	0.079604	0.046785	0.069788	0.068708	0.046658	0.077235	0.064023	0.279112	0.250282	0.044532	0.069207	0.062620	0.064642	0.218786	0.283241
20	0.065102	0.064603	0.068198	0.044602	0.064144	0.079629	0.047099	0.069754	0.068941	0.046103	0.076985	0.063936	0.279226	0.249816	0.044475	0.069276	0.062509	0.064642	0.218821	0.283301
21	0.065308	0.064718	0.068290	0.044428	0.064266	0.079614	0.047436	0.069367	0.069111	0.045550	0.076766	0.063483	0.279476	0.249367	0.044610	0.069594	0.062630	0.064827	0.219173	0.283402
22	0.065489	0.064615	0.068103	0.044410	0.064228	0.079717	0.047547	0.069086	0.069275	0.045219	0.076733	0.063058	0.279600	0.249217	0.044948	0.069719	0.062696	0.065155	0.220002	0.283678
23	0.065840	0.064461	0.068264	0.044474	0.064015	0.079610	0.047484	0.068962	0.068929	0.045141	0.076684	0.062671	0.279718	0.248920	0.045018	0.069886	0.062954	0.065604	0.220937	0.284062
24	0.066067	0.064087	0.068297	0.044468	0.063524	0.079590	0.046983	0.069109	0.068868	0.045440	0.076686	0.062436	0.279918	0.248699	0.045142	0.069970	0.063151	0.066180	0.221857	0.284850
25	0.066073	0.063725	0.068480	0.044641	0.062940	0.079729	0.046486	0.069616	0.068708	0.045617	0.076507	0.062451	0.279768	0.248339	0.044899	0.070148	0.063241	0.066739	0.222352	0.286233
26	0.065952	0.063522	0.068378	0.044741	0.062515	0.079811	0.046028	0.070191	0.068531	0.045908	0.076384	0.062445	0.279245	0.248131	0.044856	0.070677	0.062857	0.067203	0.222753	0.287883
27	0.065655	0.063502	0.068286	0.044780	0.062332	0.079894	0.045906	0.070826	0.068252	0.046107	0.076213	0.062576	0.278406	0.248121	0.044658	0.071001	0.062548	0.067462	0.222556	0.289182
28	0.065564	0.063625	0.068060	0.044639	0.062215	0.080021	0.045921	0.070972	0.068131	0.046522	0.076193	0.062909	0.277948	0.248658	0.044444	0.071083	0.062012	0.067686	0.222334	0.289763
29	0.065656	0.063238	0.067846	0.044269	0.062524	0.080384	0.046061	0.070909	0.068289	0.046478	0.076264	0.063141	0.278054	0.249187	0.044458	0.070685	0.062015	0.067783	0.222166	0.289761
30	0.065982	0.062897	0.067586	0.044154	0.062796	0.080658	0.046410	0.070654	0.068314	0.046242	0.076207	0.063174	0.278089	0.249518	0.044558	0.070578	0.061901	0.067887	0.222582	0.289778
31	0.066343	0.062612	0.067515	0.043951	0.063236	0.080793	0.047034	0.070814	0.068163	0.045592	0.075939	0.062858	0.277959	0.249358	0.044773	0.070726	0.061845	0.067807	0.222874	0.290139
32	0.066536	0.062823	0.067250	0.044092	0.063167	0.081017	0.047528	0.071032	0.068019	0.045219	0.075691	0.062485	0.277496	0.249455	0.044768	0.071149	0.061658	0.067563	0.222960	0.290762
33	0.066469	0.063295	0.067156	0.044125	0.063094	0.081228	0.047601	0.071310	0.067634	0.044995	0.075525	0.062106	0.276784	0.249348	0.044827	0.071642	0.061600	0.067390	0.222811	0.291570
34	0.066221	0.063632	0.067046	0.044371	0.062851	0.081459	0.047251	0.071654	0.067424	0.045053	0.075264	0.061906	0.275955	0.249027	0.044792	0.071973	0.061721	0.067380	0.222765	0.292466
35	0.066028	0.064044	0.067166	0.044552	0.062532	0.081457	0.046860	0.071712	0.067065	0.045297	0.074838	0.062007	0.275097	0.248452	0.044829	0.072215	0.061798	0.067599	0.223009	0.292984
36	0.066298	0.064015	0.067071	0.044761	0.062409	0.081275	0.046268	0.071672	0.067088	0.045701	0.074592	0.062435	0.275049	0.247836	0.044755	0.072105	0.061724	0.067830	0.223645	0.292882
37	0.066601	0.064129	0.067017	0.044838	0.062394	0.080753	0.045777	0.071411	0.067074	0.046087	0.074669	0.062737	0.275362	0.247287	0.044906	0.071979	0.061570	0.068056	0.224402	0.292198
38	0.066779	0.064012	0.066868	0.045151	0.062511	0.080371	0.045503	0.071379	0.067087	0.046253	0.074687	0.062975	0.275421	0.246814	0.044983	0.071615	0.061430	0.068397	0.225310	0.291761
39	0.066768	0.063913	0.066557	0.045188	0.062684	0.080247	0.045723	0.071340	0.067173	0.045967	0.074398	0.062982	0.274897	0.246335	0.045305	0.071590	0.061465	0.068700	0.225960	0.291876
40	0.066665	0.063556	0.066400	0.045292	0.062936	0.080479	0.046095	0.071505	0.067210	0.045306	0.074237	0.062843	0.274512	0.246117	0.045540	0.071662	0.061349	0.068926	0.226423	0.292572
41	0.066518	0.063231	0.066226	0.045078	0.063194	0.080771	0.046642	0.071639	0.067220	0.044685	0.074266	0.062438	0.274230	0.246363	0.045605	0.071953	0.061490	0.069045	0.226247	0.293407
42	0.066228	0.063168	0.066410	0.045068	0.063275	0.080886	0.047119	0.071724	0.066906	0.044250	0.074448	0.062091	0.273992	0.246703	0.045661	0.072125	0.061366	0.069275	0.226234	0.294010
43	0.066288	0.063208	0.066439	0.044999	0.062959	0.080970	0.047109	0.071499	0.066759	0.044081	0.074456	0.061853	0.273942	0.246617	0.045780	0.072280	0.061660	0.069659	0.226727	0.294408
44	0.066490	0.063319	0.066546	0.044856	0.062560	0.080825	0.046567	0.071492	0.067020	0.044185	0.074439	0.061988	0.274495	0.246016	0.045932	0.072053	0.061648	0.070078	0.227357	0.294448
45	0.066959	0.063407	0.066873	0.044966	0.062077	0.080449	0.045985	0.071476	0.067150	0.044407	0.074590	0.062130	0.275572	0.245431	0.045827	0.071782	0.061793	0.070128	0.227880	0.293835
46	0.067151	0.063508	0.067215	0.044944	0.061779	0.080086	0.045510	0.071326	0.067448	0.045042	0.074859	0.062365	0.276673	0.245497	0.045608	0.071390	0.061704	0.070061	0.227766	0.292864
47	0.067102	0.063507	0.067582	0.045120	0.061565	0.079893	0.045214	0.071030	0.067509	0.045361	0.075501	0.062424	0.277694	0.245969	0.045480	0.071357	0.061638	0.069715	0.227417	0.291995
48	0.066867	0.063309	0.067527	0.045166	0.061614	0.079936	0.045105	0.070861	0.067979	0.045594	0.075757	0.062720	0.278131	0.246393	0.045416	0.071144	0.061467	0.069536	0.226986	0.291477
49	0.066987	0.063177	0.067792	0.045373	0.061776	0.079802	0.045347	0.070797	0.067982	0.045217	0.076045	0.062462	0.278806	0.246411	0.045554	0.070994	0.061161	0.069535	0.227449	0.291127
50	0.067515	0.063024	0.067914	0.045446	0.062403	0.079552	0.045715	0.070918	0.068297	0.044953	0.075837	0.062439	0.279564	0.246058	0.045691	0.070176	0.060825	0.069293	0.227945	0.289938
51	0.068442	0.062625	0.067622	0.044961	0.062666	0.079840	0.046308	0.070671	0.068629	0.044529	0.075779	0.061506	0.280473	0.246457	0.046049	0.070029	0.060957	0.069384	0.228836	0.289924
52	0.069260	0.062245	0.067014	0.044484	0.061885	0.080467	0.046711	0.070763	0.068918	0.044158	0.075382	0.061338	0.280575	0.246718	0.046189	0.070297	0.060997	0.069891	0.229824	0.291418
53	0.069807	0.062461	0.066868	0.044561	0.060535	0.080544	0.046905	0.070804	0.069010	0.043957	0.074805	0.061689	0.280491	0.246211	0.046089	0.070692	0.060971	0.070301	0.230759	0.292341
54	0.070292	0.063165	0.067721	0.045042	0.059603	0.079848	0.046724	0.070676	0.069003	0.043981	0.074579	0.061884	0.281596	0.245132	0.046211	0.070394	0.060939	0.069937	0.231482	0.290854
55	0.070777	0.063885	0.068717	0.045553	0.059744	0.078581	0.046455	0.070524	0.069243	0.044396	0.074382	0.061676	0.283119	0.243814	0.046358	0.069756	0.060935	0.069018	0.231705	0.287878
56	0.071482	0.064449	0.069259	0.045436	0.060142	0.077891	0.046011	0.070006	0.069326	0.044639	0.074320	0.060953	0.284387	0.242860	0.046886	0.069381	0.060964	0.068853	0.232658	0.286132
57	0.071945	0.064621	0.069808	0.045687	0.060513	0.077226	0.045397	0.069985	0.069495	0.044938	0.073720	0.060802	0.284968	0.241281	0.047085	0.069311	0.060521	0.068945	0.233663	0.285467
58	0.072402	0.064591	0.070170	0.045903	0.060884	0.076814	0.044762	0.069836	0.069749	0.044871	0.073466	0.060973	0.285788	0.239913	0.047545	0.068708	0.060289	0.069035	0.234886	0.284393
59	0.072846	0.064128	0.070358	0.046341	0.061182	0.076263	0.044395	0.069836	0.069981	0.044972	0.073721	0.060959	0.286906	0.239351	0.047920	0.068140	0.060089	0.068868	0.235975	0.283107
60	0.073302	0.063532	0.070011	0.046248	0.061403	0.076351	0.044361	0.069772	0.070351	0.044709	0.074076	0.061222	0.287739	0.239497	0.048161	0.067615	0.060041	0.068845	0.236556	0.282582
61	0.073330	0.063068	0.069764	0.046208	0.061730	0.076483	0.044701	0.069734	0.070491	0.044390	0.073988	0.061058	0.287572	0.239562	0.048079	0.067809	0.060083	0.069083	0.236701	0.283109
62	0.073298	0.062641	0.069388	0.046192	0.062436	0.076927	0.045106	0.069849	0.070216	0.043662	0.073037	0.060962	0.285938	0.238732	0.048071	0.068349	0.060216	0.069651	0.237211	0.284776
63	0.073169	0.062883	0.069074	0.046292	0.062844	0.077397	0.045113	0.070122	0.069341	0.043091	0.071929	0.060938	0.283513	0.237530	0.048108	0.069217	0.060137	0.070344	0.237913	0.287079
64	0.072819	0.062956	0.068232	0.046049	0.063104	0.077983	0.045014	0.070630	0.068811	0.042928	0.071039	0.061523	0.280900	0.236964	0.048006	0.070066	0.060166	0.070674	0.237548	0.289353
65	0.071760	0.063093	0.067788	0.045506	0.062283	0.078578	0.044711	0.070695	0.068437	0.043340	0.070908	0.062397	0.278893	0.237536	0.047844	0.071289	0.060602	0.070769	0.235880	0.291331
66	0.070715	0.063230	0.067928	0.045169	0.061087	0.078440	0.044306	0.070437	0.068437	0.043997	0.071684	0.063614	0.278764	0.238426	0.047352	0.071430	0.060762	0.071410	0.234647	0.291717
