pos	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	RR	SS	TA	TC	TG	TT	WW	YY
-50	0.094133	0.062689	0.065519	0.066526	0.061539	0.056207	0.028318	0.067356	0.065438	0.028572	0.053705	0.060748	0.278795	0.166802	0.066389	0.067574	0.061394	0.093891	0.320940	0.285028
-49	0.094261	0.062670	0.065669	0.066510	0.061940	0.056035	0.028116	0.067041	0.065476	0.029010	0.053956	0.060995	0.279361	0.167117	0.066480	0.067299	0.061012	0.093529	0.320780	0.283904
-48	0.094342	0.062296	0.065677	0.066767	0.062338	0.056141	0.028195	0.066919	0.065595	0.029265	0.053828	0.061176	0.279441	0.167428	0.066586	0.066971	0.060665	0.093240	0.320935	0.283271
-47	0.094529	0.062070	0.065641	0.066721	0.062693	0.056091	0.028355	0.066696	0.065898	0.028977	0.053498	0.061449	0.279566	0.166921	0.067073	0.066681	0.060751	0.092875	0.321198	0.282343
-46	0.095094	0.062002	0.065960	0.066860	0.062691	0.055548	0.028625	0.066282	0.066097	0.028420	0.053457	0.061626	0.280608	0.166049	0.067320	0.066460	0.061155	0.092402	0.321677	0.280693
-45	0.095603	0.062196	0.066353	0.066819	0.062669	0.054615	0.028829	0.065849	0.066610	0.027805	0.053789	0.061789	0.282355	0.165038	0.067468	0.066009	0.061423	0.092173	0.322064	0.278646
-44	0.095964	0.062075	0.066735	0.067281	0.062684	0.053649	0.028956	0.065347	0.066981	0.027556	0.054168	0.061640	0.283847	0.164330	0.067385	0.065840	0.061575	0.092165	0.322795	0.277002
-43	0.096167	0.061806	0.066959	0.067719	0.062303	0.053176	0.028810	0.065148	0.066924	0.027590	0.054363	0.061638	0.284413	0.163938	0.067409	0.065812	0.061504	0.092673	0.323968	0.276808
-42	0.096360	0.061680	0.066972	0.068052	0.061953	0.052882	0.028471	0.064807	0.066609	0.027981	0.054356	0.061555	0.284298	0.163690	0.067494	0.065862	0.061786	0.093180	0.325087	0.276731
-41	0.096658	0.061562	0.066921	0.067877	0.061885	0.052805	0.028279	0.064631	0.066429	0.028257	0.054310	0.061747	0.284318	0.163651	0.067671	0.065591	0.061905	0.093470	0.325677	0.276498
-40	0.096888	0.061544	0.066696	0.067771	0.061878	0.052909	0.028285	0.064526	0.066403	0.028451	0.054340	0.061684	0.284327	0.163985	0.067851	0.065142	0.061975	0.093656	0.326167	0.276233
-39	0.097167	0.061457	0.066547	0.067798	0.061692	0.053021	0.028289	0.064584	0.066495	0.028532	0.054086	0.061742	0.284295	0.163928	0.067796	0.065029	0.061626	0.094137	0.326899	0.276772
-38	0.097204	0.061453	0.066507	0.068014	0.061288	0.053081	0.028129	0.064753	0.066431	0.028542	0.053511	0.061775	0.283652	0.163263	0.068018	0.065084	0.061374	0.094836	0.328071	0.277754
-37	0.097043	0.061432	0.066535	0.068261	0.061284	0.053013	0.027869	0.065011	0.066470	0.028247	0.053271	0.061860	0.283320	0.162401	0.067990	0.065143	0.061160	0.095409	0.328702	0.278576
-36	0.096684	0.061321	0.066494	0.068254	0.061567	0.052984	0.027825	0.065134	0.066746	0.027968	0.053148	0.061878	0.283073	0.161925	0.068331	0.065038	0.061283	0.095343	0.328613	0.278500
-35	0.096563	0.061326	0.066286	0.068632	0.061739	0.053135	0.027911	0.065147	0.067001	0.027643	0.053219	0.061664	0.283070	0.161908	0.068285	0.064872	0.061251	0.095326	0.328806	0.278480
-34	0.096562	0.061459	0.066141	0.068778	0.061537	0.053181	0.027982	0.065035	0.066790	0.027510	0.052902	0.061513	0.282395	0.161575	0.068423	0.065312	0.061479	0.095397	0.329159	0.278924
-33	0.096602	0.061412	0.065973	0.068882	0.061531	0.053336	0.028085	0.065038	0.066035	0.027337	0.052856	0.061325	0.281465	0.161613	0.068345	0.065782	0.061679	0.095783	0.329611	0.279939
-32	0.096514	0.061495	0.065815	0.068508	0.061615	0.053341	0.027998	0.065141	0.065420	0.027433	0.052886	0.061312	0.280635	0.161658	0.068323	0.066291	0.061849	0.096058	0.329403	0.280831
-31	0.096322	0.061655	0.065690	0.068311	0.061519	0.053482	0.027737	0.065613	0.065238	0.027516	0.052785	0.061219	0.280034	0.161519	0.068373	0.066210	0.062043	0.096287	0.329294	0.281592
-30	0.096402	0.061746	0.065511	0.068270	0.061262	0.053472	0.027290	0.066097	0.065131	0.027677	0.052500	0.061312	0.279544	0.160940	0.068582	0.066075	0.061820	0.096853	0.330106	0.282497
-29	0.096433	0.061679	0.065411	0.068647	0.060950	0.053339	0.026830	0.066304	0.065030	0.027685	0.052277	0.061413	0.279151	0.160131	0.068783	0.066038	0.061722	0.097459	0.331321	0.283141
-28	0.096642	0.061132	0.065147	0.069136	0.061125	0.052971	0.026754	0.066374	0.064972	0.027518	0.052338	0.061784	0.279100	0.159583	0.068898	0.065945	0.061614	0.097647	0.332324	0.282937
-27	0.096325	0.060901	0.065033	0.069601	0.061281	0.052669	0.026756	0.066175	0.065161	0.027434	0.052511	0.062095	0.279029	0.159371	0.069203	0.065778	0.061649	0.097428	0.332556	0.282050
-26	0.096083	0.060631	0.064861	0.069693	0.061553	0.052649	0.027052	0.066054	0.065112	0.027421	0.052542	0.062336	0.278598	0.159665	0.069564	0.065733	0.061782	0.096933	0.332273	0.281370
-25	0.095665	0.060940	0.064754	0.069686	0.061643	0.052889	0.027365	0.065828	0.065034	0.027479	0.052532	0.062354	0.277983	0.160265	0.069696	0.065986	0.061565	0.096585	0.331631	0.281287
-24	0.095201	0.061081	0.064545	0.069714	0.061921	0.053094	0.027684	0.065942	0.064953	0.027259	0.052534	0.062385	0.277233	0.160572	0.069703	0.066195	0.061601	0.096186	0.330805	0.281417
-23	0.094707	0.061382	0.064608	0.069846	0.062018	0.052933	0.027801	0.065858	0.064794	0.026863	0.052746	0.062362	0.276855	0.160344	0.069612	0.066340	0.061757	0.096372	0.330536	0.281503
-22	0.094309	0.061553	0.064708	0.069935	0.061939	0.052518	0.027683	0.065577	0.064641	0.026812	0.053164	0.062374	0.276822	0.160178	0.069624	0.066176	0.062262	0.096725	0.330592	0.280996
-21	0.094119	0.061729	0.064859	0.069946	0.061554	0.052202	0.027549	0.065414	0.064489	0.026994	0.053677	0.062500	0.277145	0.160422	0.069571	0.066060	0.062689	0.096647	0.330282	0.280323
-20	0.094126	0.061983	0.064836	0.069970	0.061370	0.052166	0.027487	0.065347	0.064505	0.027344	0.053995	0.062697	0.277462	0.160991	0.069502	0.065627	0.062773	0.096273	0.329871	0.279413
-19	0.094163	0.062273	0.064865	0.070139	0.061298	0.052121	0.027390	0.065553	0.064728	0.027458	0.053848	0.063023	0.277605	0.160816	0.069374	0.065288	0.062584	0.095892	0.329569	0.278854
-18	0.094400	0.062345	0.064821	0.070133	0.061326	0.051919	0.027273	0.065354	0.064737	0.027461	0.053618	0.063331	0.277576	0.160271	0.069441	0.065235	0.062526	0.096080	0.330053	0.278587
-17	0.094842	0.062151	0.064687	0.069980	0.061345	0.051544	0.027177	0.065080	0.064992	0.027408	0.053508	0.063554	0.278030	0.159637	0.069515	0.065224	0.062547	0.096445	0.330781	0.278293
-16	0.095469	0.061621	0.064666	0.069460	0.061682	0.051333	0.027230	0.064583	0.065275	0.027246	0.053744	0.063314	0.279154	0.159553	0.069680	0.065240	0.062752	0.096705	0.331314	0.277860
-15	0.096112	0.061148	0.064820	0.069122	0.062042	0.051111	0.027429	0.064383	0.065772	0.027101	0.053917	0.063161	0.280622	0.159559	0.069439	0.065013	0.062788	0.096639	0.331312	0.277146
-14	0.096551	0.060821	0.065257	0.068961	0.062251	0.050810	0.027669	0.064306	0.066293	0.026842	0.054042	0.063104	0.282143	0.159363	0.069199	0.064745	0.062979	0.096169	0.330880	0.276029
-13	0.096866	0.060829	0.065980	0.068930	0.062076	0.050384	0.027894	0.064222	0.066591	0.026639	0.053993	0.063243	0.283430	0.158911	0.068906	0.064593	0.063071	0.095782	0.330484	0.274981
-12	0.097055	0.061103	0.066542	0.068924	0.061703	0.050199	0.027961	0.064137	0.066878	0.026541	0.053814	0.063025	0.284290	0.158515	0.068776	0.064500	0.063342	0.095500	0.330255	0.274334
-11	0.096823	0.061509	0.066679	0.068901	0.061598	0.050130	0.028058	0.064242	0.067044	0.026811	0.053542	0.063031	0.284088	0.158540	0.068738	0.064436	0.063250	0.095208	0.329671	0.274016
-10	0.096034	0.061975	0.066515	0.069093	0.061660	0.050373	0.028203	0.064536	0.066958	0.027253	0.053320	0.062845	0.282826	0.159150	0.068673	0.064546	0.063092	0.094923	0.328722	0.274377
-9	0.094935	0.062364	0.066230	0.068866	0.061972	0.050853	0.028339	0.064747	0.066815	0.027722	0.053123	0.062788	0.281102	0.160036	0.068457	0.065094	0.062860	0.094834	0.327093	0.275528
-8	0.093882	0.062650	0.066245	0.068498	0.062142	0.051713	0.028390	0.065210	0.066590	0.027990	0.053065	0.062431	0.279781	0.161158	0.068065	0.065540	0.062902	0.094687	0.325131	0.277150
-7	0.093202	0.062701	0.066525	0.067871	0.062354	0.052340	0.028237	0.065440	0.066468	0.028296	0.053139	0.062507	0.279333	0.162011	0.067738	0.066011	0.062900	0.094269	0.323081	0.278061
-6	0.092720	0.062565	0.066768	0.067604	0.062464	0.052694	0.028150	0.065799	0.066522	0.028418	0.053490	0.062552	0.279500	0.162753	0.067601	0.066019	0.062827	0.093804	0.321729	0.278317
-5	0.092277	0.062484	0.066879	0.067408	0.062479	0.052838	0.028035	0.066018	0.066389	0.028301	0.053902	0.062869	0.279447	0.163075	0.067555	0.066440	0.062587	0.093538	0.320778	0.278834
-4	0.091794	0.062408	0.066571	0.067140	0.062537	0.053049	0.028174	0.066418	0.066356	0.028032	0.053992	0.062905	0.278712	0.163247	0.067620	0.066587	0.062835	0.093583	0.320136	0.279637
-3	0.091370	0.062531	0.066460	0.067081	0.062548	0.053325	0.028276	0.066587	0.066261	0.027804	0.053908	0.062874	0.277999	0.163314	0.067555	0.066861	0.063091	0.093468	0.319474	0.280241
-2	0.091380	0.062597	0.066158	0.067259	0.062568	0.053619	0.028374	0.066445	0.066183	0.027967	0.053735	0.062848	0.277455	0.163695	0.067513	0.066850	0.063343	0.093161	0.319312	0.280076
-1	0.091598	0.062571	0.066172	0.067613	0.062735	0.053754	0.028422	0.066240	0.066169	0.028200	0.053691	0.062945	0.277630	0.164068	0.067588	0.066736	0.063012	0.092552	0.319352	0.279283
0	0.092077	0.062755	0.066256	0.067679	0.062951	0.053803	0.028394	0.066085	0.066085	0.028394	0.053803	0.062951	0.278221	0.164393	0.067679	0.066256	0.062755	0.092077	0.319511	0.278221
1	0.092552	0.063012	0.066736	0.067588	0.062945	0.053691	0.028200	0.066169	0.066240	0.028422	0.053754	0.062735	0.279282	0.164068	0.067613	0.066172	0.062571	0.091598	0.319352	0.277630
2	0.093161	0.063343	0.066850	0.067513	0.062848	0.053735	0.027967	0.066183	0.066445	0.028374	0.053619	0.062568	0.280075	0.163695	0.067259	0.066158	0.062597	0.091380	0.319312	0.277455
3	0.093468	0.063091	0.066861	0.067555	0.062874	0.053908	0.027804	0.066261	0.066587	0.028276	0.053325	0.062548	0.280241	0.163314	0.067081	0.066460	0.062531	0.091370	0.319474	0.277999
4	0.093583	0.062835	0.066587	0.067620	0.062905	0.053992	0.028032	0.066356	0.066418	0.028174	0.053049	0.062537	0.279636	0.163247	0.067140	0.066571	0.062408	0.091794	0.320136	0.278712
5	0.093538	0.062587	0.066440	0.067555	0.062869	0.053902	0.028301	0.066389	0.066018	0.028035	0.052838	0.062479	0.278834	0.163075	0.067408	0.066879	0.062484	0.092277	0.320777	0.279447
6	0.093804	0.062827	0.066019	0.067601	0.062552	0.053490	0.028418	0.066522	0.065799	0.028150	0.052694	0.062464	0.278317	0.162753	0.067604	0.066768	0.062565	0.092720	0.321728	0.279500
7	0.094269	0.062900	0.066011	0.067738	0.062507	0.053139	0.028296	0.066468	0.065440	0.028237	0.052340	0.062354	0.278061	0.162011	0.067871	0.066525	0.062701	0.093202	0.323081	0.279333
8	0.094687	0.062902	0.065540	0.068065	0.062431	0.053065	0.027990	0.066590	0.065210	0.028390	0.051713	0.062142	0.277150	0.161158	0.068498	0.066245	0.062650	0.093882	0.325131	0.279782
9	0.094834	0.062860	0.065094	0.068457	0.062788	0.053123	0.027722	0.066815	0.064747	0.028339	0.050853	0.061972	0.275528	0.160036	0.068866	0.066230	0.062364	0.094935	0.327093	0.281102
10	0.094923	0.063092	0.064546	0.068673	0.062845	0.053320	0.027253	0.066958	0.064536	0.028203	0.050373	0.061660	0.274377	0.159150	0.069093	0.066515	0.061975	0.096034	0.328722	0.282826
11	0.095208	0.063250	0.064436	0.068738	0.063031	0.053542	0.026811	0.067044	0.064242	0.028058	0.050130	0.061598	0.274016	0.158540	0.068901	0.066679	0.061509	0.096823	0.329671	0.284088
12	0.095500	0.063342	0.064500	0.068776	0.063025	0.053814	0.026541	0.066878	0.064137	0.027961	0.050199	0.061703	0.274334	0.158515	0.068924	0.066542	0.061103	0.097055	0.330255	0.284290
13	0.095782	0.063071	0.064593	0.068906	0.063243	0.053993	0.026639	0.066591	0.064222	0.027894	0.050384	0.062076	0.274981	0.158910	0.068930	0.065980	0.060829	0.096866	0.330484	0.283430
14	0.096169	0.062979	0.064745	0.069199	0.063104	0.054042	0.026842	0.066293	0.064306	0.027669	0.050810	0.062251	0.276029	0.159363	0.068961	0.065257	0.060821	0.096551	0.330880	0.282143
15	0.096639	0.062788	0.065013	0.069439	0.063161	0.053917	0.027101	0.065772	0.064383	0.027429	0.051111	0.062042	0.277146	0.159559	0.069122	0.064820	0.061148	0.096112	0.331312	0.280622
16	0.096705	0.062752	0.065240	0.069680	0.063314	0.053744	0.027246	0.065275	0.064583	0.027230	0.051333	0.061682	0.277860	0.159553	0.069460	0.064666	0.061621	0.095469	0.331314	0.279154
17	0.096445	0.062547	0.065224	0.069515	0.063554	0.053508	0.027408	0.064992	0.065080	0.027177	0.051544	0.061345	0.278292	0.159637	0.069980	0.064687	0.062151	0.094842	0.330781	0.278030
18	0.096080	0.062526	0.065235	0.069441	0.063331	0.053618	0.027461	0.064737	0.065354	0.027273	0.051919	0.061326	0.278587	0.160271	0.070133	0.064821	0.062345	0.094400	0.330053	0.277576
19	0.095892	0.062584	0.065288	0.069374	0.063023	0.053848	0.027458	0.064728	0.065553	0.027390	0.052121	0.061298	0.278854	0.160816	0.070139	0.064865	0.062273	0.094163	0.329569	0.277605
20	0.096273	0.062773	0.065627	0.069502	0.062697	0.053995	0.027344	0.064505	0.065347	0.027487	0.052166	0.061370	0.279413	0.160991	0.069970	0.064836	0.061983	0.094126	0.329871	0.277462
21	0.096647	0.062689	0.066060	0.069571	0.062500	0.053677	0.026994	0.064489	0.065414	0.027549	0.052202	0.061554	0.280323	0.160422	0.069946	0.064859	0.061729	0.094119	0.330282	0.277145
22	0.096725	0.062262	0.066176	0.069624	0.062374	0.053164	0.026812	0.064641	0.065577	0.027683	0.052518	0.061939	0.280996	0.160178	0.069935	0.064708	0.061553	0.094309	0.330592	0.276822
23	0.096372	0.061757	0.066340	0.069612	0.062362	0.052746	0.026863	0.064794	0.065858	0.027801	0.052933	0.062018	0.281503	0.160344	0.069846	0.064608	0.061382	0.094707	0.330536	0.276855
24	0.096186	0.061601	0.066195	0.069703	0.062385	0.052534	0.027259	0.064953	0.065942	0.027684	0.053094	0.061921	0.281417	0.160571	0.069714	0.064545	0.061081	0.095201	0.330805	0.277233
25	0.096585	0.061565	0.065986	0.069696	0.062354	0.052532	0.027479	0.065034	0.065828	0.027365	0.052889	0.061643	0.281287	0.160265	0.069686	0.064754	0.060940	0.095665	0.331631	0.277983
26	0.096933	0.061782	0.065733	0.069564	0.062336	0.052542	0.027421	0.065112	0.066054	0.027052	0.052649	0.061553	0.281370	0.159664	0.069693	0.064861	0.060631	0.096083	0.332273	0.278598
27	0.097428	0.061649	0.065778	0.069203	0.062095	0.052511	0.027434	0.065161	0.066175	0.026756	0.052669	0.061281	0.282051	0.159370	0.069601	0.065033	0.060901	0.096325	0.332556	0.279029
28	0.097647	0.061614	0.065945	0.068898	0.061784	0.052338	0.027518	0.064972	0.066374	0.026754	0.052971	0.061125	0.282937	0.159583	0.069136	0.065147	0.061132	0.096642	0.332324	0.279100
29	0.097459	0.061722	0.066038	0.068783	0.061413	0.052277	0.027685	0.065030	0.066304	0.026830	0.053339	0.060950	0.283141	0.160131	0.068647	0.065411	0.061679	0.096433	0.331321	0.279151
30	0.096853	0.061820	0.066075	0.068582	0.061312	0.052500	0.027677	0.065131	0.066097	0.027290	0.053472	0.061262	0.282497	0.160940	0.068270	0.065511	0.061746	0.096402	0.330106	0.279544
31	0.096287	0.062043	0.066210	0.068373	0.061219	0.052785	0.027516	0.065238	0.065613	0.027737	0.053482	0.061519	0.281592	0.161519	0.068311	0.065690	0.061655	0.096322	0.329294	0.280034
32	0.096058	0.061849	0.066291	0.068323	0.061312	0.052886	0.027433	0.065420	0.065141	0.027998	0.053341	0.061615	0.280831	0.161658	0.068508	0.065815	0.061495	0.096514	0.329403	0.280635
33	0.095783	0.061679	0.065782	0.068345	0.061325	0.052856	0.027337	0.066035	0.065038	0.028085	0.053336	0.061531	0.279939	0.161613	0.068882	0.065973	0.061412	0.096602	0.329611	0.281465
34	0.095397	0.061479	0.065312	0.068423	0.061513	0.052902	0.027510	0.066790	0.065035	0.027982	0.053181	0.061537	0.278924	0.161575	0.068778	0.066141	0.061459	0.096562	0.329159	0.282394
35	0.095326	0.061251	0.064872	0.068285	0.061664	0.053219	0.027643	0.067001	0.065147	0.027911	0.053135	0.061739	0.278481	0.161908	0.068632	0.066286	0.061326	0.096563	0.328806	0.283069
36	0.095343	0.061283	0.065038	0.068331	0.061878	0.053148	0.027968	0.066746	0.065134	0.027825	0.052984	0.061567	0.278500	0.161925	0.068254	0.066494	0.061321	0.096684	0.328613	0.283072
37	0.095409	0.061160	0.065143	0.067990	0.061860	0.053271	0.028247	0.066470	0.065011	0.027869	0.053013	0.061284	0.278576	0.162401	0.068261	0.066535	0.061432	0.097043	0.328703	0.283319
38	0.094836	0.061374	0.065084	0.068018	0.061775	0.053511	0.028542	0.066431	0.064753	0.028129	0.053081	0.061288	0.277754	0.163263	0.068014	0.066507	0.061453	0.097204	0.328071	0.283652
39	0.094137	0.061626	0.065029	0.067796	0.061742	0.054086	0.028532	0.066495	0.064584	0.028289	0.053021	0.061692	0.276771	0.163928	0.067798	0.066547	0.061457	0.097167	0.326899	0.284295
40	0.093656	0.061975	0.065142	0.067851	0.061684	0.054340	0.028451	0.066403	0.064526	0.028285	0.052909	0.061878	0.276233	0.163985	0.067771	0.066696	0.061544	0.096888	0.326167	0.284326
41	0.093470	0.061905	0.065591	0.067671	0.061747	0.054310	0.028257	0.066429	0.064631	0.028279	0.052805	0.061885	0.276497	0.163651	0.067877	0.066921	0.061562	0.096658	0.325677	0.284318
42	0.093180	0.061786	0.065862	0.067494	0.061555	0.054356	0.027981	0.066609	0.064807	0.028471	0.052882	0.061953	0.276732	0.163690	0.068052	0.066972	0.061680	0.096360	0.325087	0.284298
43	0.092673	0.061504	0.065812	0.067409	0.061638	0.054363	0.027590	0.066924	0.065148	0.028810	0.053176	0.062303	0.276808	0.163938	0.067719	0.066959	0.061806	0.096167	0.323968	0.284413
44	0.092165	0.061575	0.065840	0.067385	0.061640	0.054168	0.027556	0.066981	0.065347	0.028956	0.053649	0.062684	0.277002	0.164330	0.067281	0.066735	0.062075	0.095964	0.322795	0.283847
45	0.092173	0.061423	0.066009	0.067468	0.061789	0.053789	0.027805	0.066610	0.065849	0.028829	0.054615	0.062669	0.278646	0.165038	0.066819	0.066353	0.062196	0.095603	0.322064	0.282355
46	0.092402	0.061155	0.066460	0.067320	0.061626	0.053457	0.028420	0.066097	0.066282	0.028625	0.055548	0.062691	0.280693	0.166049	0.066860	0.065960	0.062002	0.095094	0.321677	0.280608
47	0.092875	0.060751	0.066681	0.067073	0.061449	0.053498	0.028977	0.065898	0.066696	0.028355	0.056091	0.062693	0.282344	0.166921	0.066721	0.065641	0.062070	0.094529	0.321198	0.279566
48	0.093240	0.060665	0.066971	0.066586	0.061176	0.053828	0.029265	0.065595	0.066919	0.028195	0.056141	0.062338	0.283271	0.167428	0.066767	0.065677	0.062296	0.094342	0.320935	0.279441
49	0.093529	0.061012	0.067299	0.066480	0.060995	0.053956	0.029010	0.065476	0.067041	0.028116	0.056035	0.061940	0.283904	0.167117	0.066510	0.065669	0.062670	0.094261	0.320780	0.279361
50	0.093891	0.061394	0.067574	0.066389	0.060748	0.053705	0.028572	0.065438	0.067356	0.028318	0.056207	0.061539	0.285028	0.166802	0.066526	0.065519	0.062689	0.094133	0.320940	0.278795
51	0.094374	0.061504	0.067899	0.066588	0.060684	0.053356	0.028329	0.065396	0.067543	0.028736	0.056325	0.061414	0.286141	0.166747	0.066301	0.065089	0.062618	0.093843	0.321106	0.277684
52	0.095219	0.061480	0.067983	0.066567	0.060782	0.052980	0.028303	0.065143	0.067643	0.029112	0.056417	0.061390	0.287262	0.166813	0.066435	0.064646	0.062288	0.093610	0.321831	0.276378
53	0.096440	0.061469	0.068240	0.066709	0.060981	0.052587	0.028257	0.064336	0.067665	0.029303	0.055936	0.061542	0.288281	0.166083	0.066503	0.064299	0.062094	0.093639	0.323290	0.274860
54	0.097841	0.061311	0.068272	0.066969	0.061431	0.052024	0.028231	0.063985	0.067598	0.029211	0.055580	0.061700	0.289291	0.165046	0.066889	0.063741	0.061621	0.093595	0.325294	0.273345
55	0.098704	0.061120	0.068258	0.067044	0.061750	0.051732	0.028063	0.063975	0.067991	0.028931	0.055336	0.061714	0.290289	0.164061	0.067216	0.063390	0.061311	0.093465	0.326429	0.272561
56	0.098877	0.060708	0.068153	0.067161	0.061822	0.051765	0.028106	0.064284	0.068160	0.028767	0.055462	0.061406	0.290652	0.164100	0.067586	0.063192	0.061365	0.093187	0.326811	0.272427
57	0.098389	0.060758	0.067828	0.066957	0.061777	0.051805	0.028177	0.064294	0.068348	0.028585	0.055632	0.061439	0.290196	0.164198	0.067694	0.063296	0.061999	0.093022	0.326062	0.272417
58	0.097827	0.060950	0.067741	0.066783	0.061876	0.052008	0.028530	0.064052	0.067836	0.028469	0.055803	0.061768	0.289208	0.164811	0.067481	0.063325	0.062611	0.092938	0.325028	0.272323
59	0.097275	0.061440	0.067453	0.066399	0.062079	0.052360	0.028912	0.063994	0.067593	0.028309	0.055860	0.061745	0.288181	0.165441	0.067217	0.063620	0.062607	0.093136	0.324026	0.273108
60	0.096935	0.061958	0.067571	0.066538	0.061876	0.052735	0.029003	0.064132	0.067088	0.028508	0.055519	0.061662	0.287113	0.165765	0.066850	0.064504	0.062017	0.093104	0.323427	0.274474
61	0.096909	0.062401	0.067528	0.066471	0.061795	0.052997	0.028704	0.064499	0.066931	0.028871	0.055190	0.061487	0.286558	0.165761	0.066745	0.064786	0.061662	0.093026	0.323152	0.275307
62	0.097040	0.062599	0.067584	0.066549	0.061761	0.053058	0.028165	0.064556	0.066789	0.029171	0.055210	0.061614	0.286623	0.165604	0.066802	0.064679	0.061583	0.092839	0.323230	0.275132
63	0.097359	0.062219	0.067516	0.066222	0.062234	0.053139	0.027969	0.064744	0.066623	0.029065	0.055395	0.061737	0.286893	0.165567	0.066873	0.063899	0.061852	0.093154	0.323609	0.274936
64	0.097136	0.061656	0.067630	0.066327	0.062356	0.053262	0.028213	0.064769	0.066357	0.028806	0.054994	0.061601	0.286116	0.165274	0.067194	0.064064	0.061786	0.093851	0.324508	0.275945
65	0.096379	0.061124	0.067062	0.066212	0.062451	0.053256	0.028382	0.065153	0.066413	0.028554	0.054335	0.061655	0.284189	0.164526	0.067504	0.064862	0.061506	0.095151	0.325246	0.278422
66	0.095149	0.060876	0.066413	0.066384	0.062193	0.053260	0.028764	0.065754	0.066587	0.028255	0.053914	0.061835	0.282063	0.164193	0.067517	0.065664	0.061243	0.096191	0.325241	0.280869
