AA.f	AA.r	AC.f	AC.r	AG.f	AG.r	AT.f	AT.r	CA.f	CA.r	CC.f	CC.r	CG.f	CG.r	CT.f	CT.r	GA.f	GA.r	GC.f	GC.r	GG.f	GG.r	GT.f	GT.r	TA.f	TA.r	TC.f	TC.r	TG.f	TG.r	TT.f	TT.r
0.094058	0.092988	0.052247	0.070451	0.070553	0.060009	0.069283	0.060611	0.072790	0.050620	0.057420	0.055825	0.014830	0.046845	0.071568	0.059903	0.059903	0.071568	0.046845	0.014830	0.055825	0.057420	0.050620	0.072790	0.060611	0.069283	0.060009	0.070553	0.070451	0.052247	0.092988	0.094058
0.094938	0.092899	0.052377	0.070580	0.070775	0.059817	0.069269	0.061164	0.072195	0.050241	0.058423	0.055159	0.014767	0.046340	0.071136	0.059919	0.059919	0.071136	0.046340	0.014767	0.055159	0.058423	0.050241	0.072195	0.061164	0.069269	0.059817	0.070775	0.070580	0.052377	0.092899	0.094938
0.094692	0.093403	0.052095	0.070619	0.070933	0.059100	0.070497	0.060422	0.073388	0.050255	0.058234	0.055133	0.014355	0.046452	0.070980	0.059440	0.059440	0.070980	0.046452	0.014355	0.055133	0.058234	0.050255	0.073388	0.060422	0.070497	0.059100	0.070933	0.070619	0.052095	0.093403	0.094692
0.094690	0.093501	0.051633	0.070590	0.070959	0.060117	0.070661	0.060927	0.072290	0.050450	0.058069	0.055326	0.014782	0.045982	0.070740	0.059283	0.059283	0.070740	0.045982	0.014782	0.055326	0.058069	0.050450	0.072290	0.060927	0.070661	0.060117	0.070959	0.070590	0.051633	0.093501	0.094690
0.095139	0.093177	0.051178	0.071950	0.071611	0.059560	0.069261	0.060667	0.072176	0.050991	0.057765	0.055884	0.014688	0.046230	0.071173	0.058553	0.058553	0.071173	0.046230	0.014688	0.055884	0.057765	0.050991	0.072176	0.060667	0.069261	0.059560	0.071611	0.071950	0.051178	0.093177	0.095139
0.094506	0.092105	0.051797	0.071628	0.070808	0.060168	0.069424	0.060700	0.071226	0.051917	0.057099	0.055697	0.014902	0.046607	0.071506	0.059912	0.059912	0.071506	0.046607	0.014902	0.055697	0.057099	0.051917	0.071226	0.060700	0.069424	0.060168	0.070808	0.071628	0.051797	0.092105	0.094506
0.094916	0.092952	0.050718	0.071545	0.071332	0.059997	0.069379	0.060457	0.071483	0.051818	0.057005	0.055354	0.014767	0.046187	0.072416	0.059675	0.059675	0.072416	0.046187	0.014767	0.055354	0.057005	0.051818	0.071483	0.060457	0.069379	0.059997	0.071332	0.071545	0.050718	0.092952	0.094916
0.095207	0.092616	0.050464	0.072194	0.071440	0.060132	0.069421	0.061623	0.071212	0.051470	0.056961	0.055760	0.014320	0.046076	0.071413	0.059692	0.059692	0.071413	0.046076	0.014320	0.055760	0.056961	0.051470	0.071212	0.061623	0.069421	0.060132	0.071440	0.072194	0.050464	0.092616	0.095207
0.095844	0.092821	0.051164	0.070768	0.071686	0.059558	0.069040	0.061772	0.070743	0.051082	0.057033	0.056101	0.014246	0.046458	0.071611	0.060073	0.060073	0.071611	0.046458	0.014246	0.056101	0.057033	0.051082	0.070743	0.061772	0.069040	0.059558	0.071686	0.070768	0.051164	0.092821	0.095844
0.095690	0.092809	0.050992	0.070035	0.072141	0.059508	0.069609	0.062204	0.070600	0.050856	0.057495	0.056010	0.014410	0.046532	0.071708	0.059402	0.059402	0.071708	0.046532	0.014410	0.056010	0.057495	0.050856	0.070600	0.062204	0.069609	0.059508	0.072141	0.070035	0.050992	0.092809	0.095690
0.095429	0.092675	0.050800	0.070779	0.072232	0.059942	0.069435	0.061585	0.070913	0.049825	0.057436	0.056245	0.014557	0.046684	0.071621	0.059842	0.059842	0.071621	0.046684	0.014557	0.056245	0.057436	0.049825	0.070913	0.061585	0.069435	0.059942	0.072232	0.070779	0.050800	0.092675	0.095429
0.095076	0.092765	0.051391	0.069479	0.072277	0.060618	0.069025	0.060695	0.072034	0.050593	0.057222	0.055830	0.014116	0.046612	0.071489	0.060778	0.060778	0.071489	0.046612	0.014116	0.055830	0.057222	0.050593	0.072034	0.060695	0.069025	0.060618	0.072277	0.069479	0.051391	0.092765	0.095076
0.095259	0.092642	0.051704	0.070681	0.072750	0.059624	0.068869	0.060925	0.072554	0.050256	0.057859	0.055631	0.014262	0.045949	0.071169	0.059866	0.059866	0.071169	0.045949	0.014262	0.055631	0.057859	0.050256	0.072554	0.060925	0.068869	0.059624	0.072750	0.070681	0.051704	0.092642	0.095259
0.095676	0.092514	0.051903	0.069769	0.072351	0.059560	0.068674	0.061092	0.071462	0.050623	0.057214	0.056736	0.014472	0.046365	0.071989	0.059601	0.059601	0.071989	0.046365	0.014472	0.056736	0.057214	0.050623	0.071462	0.061092	0.068674	0.059560	0.072351	0.069769	0.051903	0.092514	0.095676
0.096229	0.093605	0.051231	0.070170	0.071671	0.059130	0.068699	0.060894	0.072524	0.050626	0.055976	0.056103	0.014407	0.047045	0.072134	0.059556	0.059556	0.072134	0.047045	0.014407	0.056103	0.055976	0.050626	0.072524	0.060894	0.068699	0.059130	0.071671	0.070170	0.051231	0.093605	0.096229
0.095995	0.093750	0.051440	0.070389	0.072590	0.060245	0.069178	0.060679	0.070822	0.050015	0.055653	0.055695	0.014132	0.047192	0.072776	0.059449	0.059449	0.072776	0.047192	0.014132	0.055695	0.055653	0.050015	0.070822	0.060679	0.069178	0.060245	0.072590	0.070389	0.051440	0.093750	0.095995
0.096610	0.093903	0.050707	0.071378	0.070777	0.059348	0.068851	0.061090	0.072031	0.050409	0.055884	0.055725	0.014406	0.046861	0.072211	0.059811	0.059811	0.072211	0.046861	0.014406	0.055725	0.055884	0.050409	0.072031	0.061090	0.068851	0.059348	0.070777	0.071378	0.050707	0.093903	0.096610
0.096686	0.094617	0.051445	0.070588	0.071513	0.059311	0.069899	0.060858	0.070716	0.050859	0.056391	0.055843	0.014269	0.045720	0.071423	0.059863	0.059863	0.071423	0.045720	0.014269	0.055843	0.056391	0.050859	0.070716	0.060858	0.069899	0.059311	0.071513	0.070588	0.051445	0.094617	0.096686
0.096337	0.094715	0.051249	0.070639	0.070340	0.059464	0.070197	0.061979	0.070517	0.051408	0.056611	0.056150	0.014463	0.045177	0.071275	0.059478	0.059478	0.071275	0.045177	0.014463	0.056150	0.056611	0.051408	0.070517	0.061979	0.070197	0.059464	0.070340	0.070639	0.051249	0.094715	0.096337
0.096176	0.095646	0.051643	0.070368	0.071448	0.060460	0.069045	0.061120	0.070257	0.050885	0.055733	0.055822	0.014463	0.045768	0.072048	0.059117	0.059117	0.072048	0.045768	0.014463	0.055822	0.055733	0.050885	0.070257	0.061120	0.069045	0.060460	0.071448	0.070368	0.051643	0.095646	0.096176
0.095856	0.095576	0.051095	0.070024	0.070626	0.060948	0.069094	0.061077	0.070241	0.050540	0.056240	0.056021	0.014275	0.045599	0.072847	0.059940	0.059940	0.072847	0.045599	0.014275	0.056021	0.056240	0.050540	0.070241	0.061077	0.069094	0.060948	0.070626	0.070024	0.051095	0.095576	0.095856
0.096628	0.095471	0.050652	0.071062	0.070900	0.061120	0.068934	0.060404	0.070907	0.050362	0.055846	0.055145	0.014268	0.045643	0.072861	0.059797	0.059797	0.072861	0.045643	0.014268	0.055145	0.055846	0.050362	0.070907	0.060404	0.068934	0.061120	0.070900	0.071062	0.050652	0.095471	0.096628
0.096981	0.094653	0.051426	0.072118	0.070851	0.060913	0.068479	0.059943	0.070702	0.049887	0.056045	0.056104	0.015115	0.045591	0.071399	0.059793	0.059793	0.071399	0.045591	0.015115	0.056104	0.056045	0.049887	0.070702	0.059943	0.068479	0.060913	0.070851	0.072118	0.051426	0.094653	0.096981
0.095663	0.093189	0.051322	0.070653	0.071971	0.059731	0.068463	0.060844	0.071355	0.050621	0.056259	0.056583	0.015093	0.045911	0.071268	0.061073	0.061073	0.071268	0.045911	0.015093	0.056583	0.056259	0.050621	0.071355	0.060844	0.068463	0.059731	0.071971	0.070653	0.051322	0.093189	0.095663
0.097043	0.092929	0.051225	0.070656	0.072145	0.059027	0.068522	0.060929	0.071310	0.050170	0.056375	0.056822	0.014584	0.046067	0.070954	0.061240	0.061240	0.070954	0.046067	0.014584	0.056822	0.056375	0.050170	0.071310	0.060929	0.068522	0.059027	0.072145	0.070656	0.051225	0.092929	0.097043
0.096984	0.092838	0.052432	0.069649	0.071950	0.059349	0.069157	0.060740	0.070801	0.051009	0.056367	0.056899	0.014831	0.045767	0.070697	0.060532	0.060532	0.070697	0.045767	0.014831	0.056899	0.056367	0.051009	0.070801	0.060740	0.069157	0.059349	0.071950	0.069649	0.052432	0.092838	0.096984
0.095186	0.093774	0.051894	0.070035	0.071879	0.058817	0.070097	0.061076	0.070713	0.050585	0.056878	0.055860	0.014212	0.046174	0.072111	0.060710	0.060710	0.072111	0.046174	0.014212	0.055860	0.056878	0.050585	0.070713	0.061076	0.070097	0.058817	0.071879	0.070035	0.051894	0.093774	0.095186
0.095620	0.093791	0.050831	0.070511	0.072441	0.060958	0.068793	0.061307	0.071228	0.050937	0.056530	0.055327	0.013934	0.045665	0.072072	0.060056	0.060056	0.072072	0.045665	0.013934	0.055327	0.056530	0.050937	0.071228	0.061307	0.068793	0.060958	0.072441	0.070511	0.050831	0.093791	0.095620
0.095635	0.094698	0.050669	0.070107	0.072823	0.060618	0.069083	0.060171	0.070166	0.050590	0.057925	0.056471	0.014352	0.045896	0.071541	0.059256	0.059256	0.071541	0.045896	0.014352	0.056471	0.057925	0.050590	0.070166	0.060171	0.069083	0.060618	0.072823	0.070107	0.050669	0.094698	0.095635
0.095245	0.094198	0.050541	0.071185	0.071015	0.059248	0.068427	0.061281	0.070990	0.050055	0.057533	0.056420	0.014355	0.047170	0.072229	0.060108	0.060108	0.072229	0.047170	0.014355	0.056420	0.057533	0.050055	0.070990	0.061281	0.068427	0.059248	0.071015	0.071185	0.050541	0.094198	0.095245
0.095955	0.094264	0.050655	0.071834	0.072298	0.058529	0.068715	0.060282	0.071288	0.049854	0.056395	0.056087	0.014585	0.046670	0.072224	0.060365	0.060365	0.072224	0.046670	0.014585	0.056087	0.056395	0.049854	0.071288	0.060282	0.068715	0.058529	0.072298	0.071834	0.050655	0.094264	0.095955
0.096255	0.093546	0.050612	0.072549	0.072697	0.058076	0.068327	0.060884	0.070683	0.049648	0.055855	0.057832	0.014626	0.045803	0.071084	0.061522	0.061522	0.071084	0.045803	0.014626	0.057832	0.055855	0.049648	0.070683	0.060884	0.068327	0.058076	0.072697	0.072549	0.050612	0.093546	0.096255
0.095530	0.093482	0.051501	0.070219	0.073767	0.058269	0.068546	0.060636	0.070171	0.050930	0.055177	0.058561	0.014425	0.046758	0.070573	0.061455	0.061455	0.070573	0.046758	0.014425	0.058561	0.055177	0.050930	0.070171	0.060636	0.068546	0.058269	0.073767	0.070219	0.051501	0.093482	0.095530
0.094306	0.093001	0.051210	0.070972	0.073345	0.059401	0.068931	0.060157	0.070789	0.050266	0.055788	0.058808	0.014290	0.046431	0.070837	0.061467	0.061467	0.070837	0.046431	0.014290	0.058808	0.055788	0.050266	0.070789	0.060157	0.068931	0.059401	0.073345	0.070972	0.051210	0.093001	0.094306
0.094340	0.092717	0.051471	0.070574	0.072155	0.059117	0.068754	0.060626	0.071128	0.050803	0.055541	0.058060	0.014113	0.047055	0.072048	0.061498	0.061498	0.072048	0.047055	0.014113	0.058060	0.055541	0.050803	0.071128	0.060626	0.068754	0.059117	0.072155	0.070574	0.051471	0.092717	0.094340
0.094476	0.093151	0.052162	0.070860	0.072771	0.060112	0.068182	0.060199	0.071805	0.050369	0.055226	0.056818	0.014720	0.047277	0.071433	0.060439	0.060439	0.071433	0.047277	0.014720	0.056818	0.055226	0.050369	0.071805	0.060199	0.068182	0.060112	0.072771	0.070860	0.052162	0.093151	0.094476
0.095263	0.092740	0.051301	0.070779	0.072666	0.059879	0.067689	0.059737	0.074214	0.051085	0.055138	0.056037	0.014827	0.046371	0.070598	0.061677	0.061677	0.070598	0.046371	0.014827	0.056037	0.055138	0.051085	0.074214	0.059737	0.067689	0.059879	0.072666	0.070779	0.051301	0.092740	0.095263
0.097033	0.092793	0.051657	0.070704	0.073935	0.058640	0.068266	0.059976	0.072284	0.050936	0.054732	0.056457	0.014607	0.046334	0.071066	0.060582	0.060582	0.071066	0.046334	0.014607	0.056457	0.054732	0.050936	0.072284	0.059976	0.068266	0.058640	0.073935	0.070704	0.051657	0.092793	0.097033
0.096728	0.092365	0.051294	0.071263	0.072984	0.058721	0.068869	0.060713	0.071504	0.051011	0.054719	0.057644	0.014896	0.046177	0.070243	0.060870	0.060870	0.070243	0.046177	0.014896	0.057644	0.054719	0.051011	0.071504	0.060713	0.068869	0.058721	0.072984	0.071263	0.051294	0.092365	0.096728
0.096689	0.092679	0.050873	0.071521	0.072867	0.057802	0.069387	0.060484	0.071670	0.052723	0.054591	0.057344	0.014626	0.046094	0.070024	0.060625	0.060625	0.070024	0.046094	0.014626	0.057344	0.054591	0.052723	0.071670	0.060484	0.069387	0.057802	0.072867	0.071521	0.050873	0.092679	0.096689
0.096565	0.093067	0.050989	0.072729	0.072488	0.058631	0.069425	0.060386	0.070601	0.053313	0.054129	0.056018	0.014765	0.046161	0.069864	0.060866	0.060866	0.069864	0.046161	0.014765	0.056018	0.054129	0.053313	0.070601	0.060386	0.069425	0.058631	0.072488	0.072729	0.050989	0.093067	0.096565
0.096329	0.093114	0.050575	0.072999	0.071879	0.058821	0.069635	0.060736	0.071496	0.051221	0.054614	0.056337	0.014623	0.045685	0.069178	0.062757	0.062757	0.069178	0.045685	0.014623	0.056337	0.054614	0.051221	0.071496	0.060736	0.069635	0.058821	0.071879	0.072999	0.050575	0.093114	0.096329
0.096575	0.093604	0.051252	0.069636	0.072444	0.059390	0.071046	0.060519	0.070593	0.051037	0.054673	0.057014	0.014536	0.045931	0.069893	0.061857	0.061857	0.069893	0.045931	0.014536	0.057014	0.054673	0.051037	0.070593	0.060519	0.071046	0.059390	0.072444	0.069636	0.051252	0.093604	0.096575
0.095632	0.094209	0.051220	0.069883	0.071455	0.061577	0.071236	0.059911	0.070861	0.051439	0.054680	0.055546	0.014573	0.046692	0.071132	0.059953	0.059953	0.071132	0.046692	0.014573	0.055546	0.054680	0.051439	0.070861	0.059911	0.071236	0.061577	0.071455	0.069883	0.051220	0.094209	0.095632
0.095252	0.093772	0.051402	0.071555	0.070924	0.063163	0.068779	0.059526	0.071392	0.051699	0.056076	0.054192	0.014907	0.045994	0.071794	0.059572	0.059572	0.071794	0.045994	0.014907	0.054192	0.056076	0.051699	0.071392	0.059526	0.068779	0.063163	0.070924	0.071555	0.051402	0.093772	0.095252
0.095164	0.092870	0.051068	0.072068	0.071416	0.060167	0.068094	0.060939	0.072715	0.050548	0.056673	0.055110	0.015213	0.045849	0.072034	0.060071	0.060071	0.072034	0.045849	0.015213	0.055110	0.056673	0.050548	0.072715	0.060939	0.068094	0.060167	0.071416	0.072068	0.051068	0.092870	0.095164
0.096448	0.093442	0.052595	0.071440	0.071465	0.059095	0.068382	0.059570	0.072214	0.051109	0.055445	0.055018	0.014938	0.047294	0.071160	0.060386	0.060386	0.071160	0.047294	0.014938	0.055018	0.055445	0.051109	0.072214	0.059570	0.068382	0.059095	0.071465	0.071440	0.052595	0.093442	0.096448
0.095778	0.093157	0.053063	0.071687	0.071247	0.059440	0.068529	0.059808	0.071579	0.051523	0.057137	0.054253	0.014958	0.047254	0.070756	0.059831	0.059831	0.070756	0.047254	0.014958	0.054253	0.057137	0.051523	0.071579	0.059808	0.068529	0.059440	0.071247	0.071687	0.053063	0.093157	0.095778
0.095790	0.092748	0.051520	0.071612	0.070809	0.059415	0.068877	0.060189	0.071348	0.051152	0.058583	0.054299	0.014778	0.046517	0.072184	0.060176	0.060176	0.072184	0.046517	0.014778	0.054299	0.058583	0.051152	0.071348	0.060189	0.068877	0.059415	0.070809	0.071612	0.051520	0.092748	0.095790
0.095763	0.091755	0.051298	0.072395	0.071591	0.059880	0.068851	0.060932	0.071816	0.050387	0.057725	0.054362	0.014733	0.046431	0.071761	0.060318	0.060318	0.071761	0.046431	0.014733	0.054362	0.057725	0.050387	0.071816	0.060932	0.068851	0.059880	0.071591	0.072395	0.051298	0.091755	0.095763
0.096859	0.091426	0.051144	0.070706	0.071986	0.059779	0.068841	0.060842	0.071819	0.050218	0.056850	0.055125	0.014611	0.046257	0.072055	0.061481	0.061481	0.072055	0.046257	0.014611	0.055125	0.056850	0.050218	0.071819	0.060842	0.068841	0.059779	0.071986	0.070706	0.051144	0.091426	0.096859
0.097114	0.092366	0.052758	0.071039	0.071965	0.059077	0.069164	0.060058	0.071301	0.050923	0.057330	0.054621	0.014042	0.046366	0.071357	0.060518	0.060518	0.071357	0.046366	0.014042	0.054621	0.057330	0.050923	0.071301	0.060058	0.069164	0.059077	0.071965	0.071039	0.052758	0.092366	0.097114
0.096700	0.092479	0.051718	0.071499	0.071371	0.059202	0.069202	0.060632	0.070997	0.052039	0.057132	0.054406	0.014355	0.045192	0.073047	0.060030	0.060030	0.073047	0.045192	0.014355	0.054406	0.057132	0.052039	0.070997	0.060632	0.069202	0.059202	0.071371	0.071499	0.051718	0.092479	0.096700
0.096299	0.092737	0.051298	0.071801	0.071423	0.060782	0.069338	0.061446	0.071046	0.052264	0.055110	0.054837	0.014445	0.044719	0.072644	0.059811	0.059811	0.072644	0.044719	0.014445	0.054837	0.055110	0.052264	0.071046	0.061446	0.069338	0.060782	0.071423	0.071801	0.051298	0.092737	0.096299
0.096139	0.091853	0.051439	0.072204	0.072215	0.060828	0.068810	0.062097	0.072202	0.051572	0.054372	0.054869	0.015322	0.045955	0.070012	0.060109	0.060109	0.070012	0.045955	0.015322	0.054869	0.054372	0.051572	0.072202	0.062097	0.068810	0.060828	0.072215	0.072204	0.051439	0.091853	0.096139
0.096609	0.091351	0.051379	0.071590	0.073472	0.059152	0.069088	0.060155	0.071698	0.050878	0.054782	0.057359	0.015236	0.046219	0.070878	0.060154	0.060154	0.070878	0.046219	0.015236	0.057359	0.054782	0.050878	0.071698	0.060155	0.069088	0.059152	0.073472	0.071590	0.051379	0.091351	0.096609
0.095447	0.090992	0.050912	0.071084	0.073593	0.059817	0.068664	0.060301	0.070938	0.051339	0.055641	0.057219	0.014365	0.048655	0.070588	0.060443	0.060443	0.070588	0.048655	0.014365	0.057219	0.055641	0.051339	0.070938	0.060301	0.068664	0.059817	0.073593	0.071084	0.050912	0.090992	0.095447
0.096360	0.090430	0.050696	0.070907	0.071586	0.059935	0.068488	0.060311	0.071271	0.051617	0.059033	0.055857	0.014054	0.048264	0.070666	0.060523	0.060523	0.070666	0.048264	0.014054	0.055857	0.059033	0.051617	0.071271	0.060311	0.068488	0.059935	0.071586	0.070907	0.050696	0.090430	0.096360
0.096329	0.091106	0.050995	0.070211	0.072358	0.058923	0.068783	0.060962	0.071531	0.051839	0.059196	0.054628	0.013688	0.045764	0.073513	0.060174	0.060174	0.073513	0.045764	0.013688	0.054628	0.059196	0.051839	0.071531	0.060962	0.068783	0.058923	0.072358	0.070211	0.050995	0.091106	0.096329
0.097218	0.091865	0.050867	0.070198	0.072261	0.061748	0.068648	0.061431	0.072958	0.051223	0.055472	0.055294	0.013855	0.045259	0.072593	0.059109	0.059109	0.072593	0.045259	0.013855	0.055294	0.055472	0.051223	0.072958	0.061431	0.068648	0.061748	0.072261	0.070198	0.050867	0.091865	0.097218
0.097427	0.091685	0.050845	0.070733	0.073287	0.061487	0.069157	0.060424	0.073246	0.050784	0.055712	0.054951	0.013998	0.046226	0.070390	0.059647	0.059647	0.070390	0.046226	0.013998	0.054951	0.055712	0.050784	0.073246	0.060424	0.069157	0.061487	0.073287	0.070733	0.050845	0.091685	0.097427
0.096498	0.092295	0.051689	0.070869	0.073536	0.058591	0.069022	0.060262	0.071841	0.051276	0.056767	0.055018	0.014421	0.047280	0.071240	0.059395	0.059395	0.071240	0.047280	0.014421	0.055018	0.056767	0.051276	0.071841	0.060262	0.069022	0.058591	0.073536	0.070869	0.051689	0.092295	0.096498
0.096558	0.091758	0.051232	0.072068	0.071309	0.059084	0.068897	0.060924	0.073649	0.052710	0.054969	0.054581	0.014401	0.047000	0.071306	0.059553	0.059553	0.071306	0.047000	0.014401	0.054581	0.054969	0.052710	0.073649	0.060924	0.068897	0.059084	0.071309	0.072068	0.051232	0.091758	0.096558
0.098693	0.091779	0.051315	0.073457	0.071473	0.057753	0.069202	0.061682	0.072926	0.051202	0.053595	0.054216	0.014337	0.046299	0.071427	0.060643	0.060643	0.071427	0.046299	0.014337	0.054216	0.053595	0.051202	0.072926	0.061682	0.069202	0.057753	0.071473	0.073457	0.051315	0.091779	0.098693
0.100486	0.091376	0.051768	0.072497	0.072412	0.058392	0.069279	0.061344	0.070587	0.051564	0.052900	0.054483	0.014046	0.046226	0.071430	0.061210	0.061210	0.071430	0.046226	0.014046	0.054483	0.052900	0.051564	0.070587	0.061344	0.069279	0.058392	0.072412	0.072497	0.051768	0.091376	0.100486
0.098124	0.092391	0.051190	0.071233	0.074027	0.059733	0.070285	0.060292	0.070886	0.052773	0.053368	0.055046	0.013995	0.045577	0.071037	0.060042	0.060042	0.071037	0.045577	0.013995	0.055046	0.053368	0.052773	0.070886	0.060292	0.070285	0.059733	0.074027	0.071233	0.051190	0.092391	0.098124
0.095747	0.093588	0.050989	0.071638	0.073235	0.059846	0.069372	0.061414	0.071440	0.054376	0.053633	0.054760	0.013986	0.045411	0.070809	0.059755	0.059755	0.070809	0.045411	0.013986	0.054760	0.053633	0.054376	0.071440	0.061414	0.069372	0.059846	0.073235	0.071638	0.050989	0.093588	0.095747
0.095309	0.093038	0.051213	0.075275	0.072000	0.058331	0.069834	0.061503	0.071336	0.055011	0.053554	0.053887	0.014175	0.045776	0.070815	0.058943	0.058943	0.070815	0.045776	0.014175	0.053887	0.053554	0.055011	0.071336	0.061503	0.069834	0.058331	0.072000	0.075275	0.051213	0.093038	0.095309
0.094751	0.092738	0.051940	0.075964	0.071298	0.058539	0.069101	0.061456	0.071482	0.053948	0.053417	0.054744	0.013855	0.048013	0.070121	0.058633	0.058633	0.070121	0.048013	0.013855	0.054744	0.053417	0.053948	0.071482	0.061456	0.069101	0.058539	0.071298	0.075964	0.051940	0.092738	0.094751
0.094927	0.092664	0.051095	0.074024	0.070874	0.058478	0.069427	0.060741	0.071159	0.053049	0.053967	0.055355	0.014010	0.048930	0.072773	0.058527	0.058527	0.072773	0.048930	0.014010	0.055355	0.053967	0.053049	0.071159	0.060741	0.069427	0.058478	0.070874	0.074024	0.051095	0.092664	0.094927
0.094997	0.093135	0.050449	0.074588	0.070927	0.058970	0.068981	0.061220	0.072519	0.051957	0.054171	0.054968	0.014005	0.046673	0.071775	0.060665	0.060665	0.071775	0.046673	0.014005	0.054968	0.054171	0.051957	0.072519	0.061220	0.068981	0.058970	0.070927	0.074588	0.050449	0.093135	0.094997
0.096329	0.091474	0.051338	0.074183	0.072672	0.058554	0.069063	0.061637	0.072798	0.052283	0.053327	0.055993	0.014386	0.045510	0.069751	0.060702	0.060702	0.069751	0.045510	0.014386	0.055993	0.053327	0.052283	0.072798	0.061637	0.069063	0.058554	0.072672	0.074183	0.051338	0.091474	0.096329
0.096358	0.091542	0.052150	0.072120	0.073574	0.057479	0.069385	0.061431	0.071312	0.053133	0.053456	0.058755	0.014404	0.045532	0.069556	0.059814	0.059814	0.069556	0.045532	0.014404	0.058755	0.053456	0.053133	0.071312	0.061431	0.069385	0.057479	0.073574	0.072120	0.052150	0.091542	0.096358
0.095170	0.091081	0.052432	0.073638	0.071858	0.057916	0.069455	0.060980	0.070930	0.052924	0.054022	0.057676	0.014149	0.046556	0.069517	0.061696	0.061696	0.069517	0.046556	0.014149	0.057676	0.054022	0.052924	0.070930	0.060980	0.069455	0.057916	0.071858	0.073638	0.052432	0.091081	0.095170
0.093226	0.091352	0.052154	0.072808	0.072044	0.058099	0.071353	0.060717	0.072003	0.052417	0.054687	0.055549	0.013976	0.046923	0.070260	0.062432	0.062432	0.070260	0.046923	0.013976	0.055549	0.054687	0.052417	0.072003	0.060717	0.071353	0.058099	0.072044	0.072808	0.052154	0.091352	0.093226
